date,ticker,product,month_code,contract_year,px
2014-01-13,XBM14 Comdty,RB,M,2014,2.5009
2014-01-14,XBM14 Comdty,RB,M,2014,2.498
2014-01-15,XBM14 Comdty,RB,M,2014,2.5003
2014-01-16,XBM14 Comdty,RB,M,2014,2.4936000000000003
2014-01-17,XBM14 Comdty,RB,M,2014,2.4533
2014-01-21,XBM14 Comdty,RB,M,2014,2.4574000000000003
2014-01-22,XBM14 Comdty,RB,M,2014,2.4513
2014-01-23,XBM14 Comdty,RB,M,2014,2.4518
2014-01-24,XBM14 Comdty,RB,M,2014,2.4314
2014-01-27,XBM14 Comdty,RB,M,2014,2.4092
2014-01-28,XBM14 Comdty,RB,M,2014,2.4025
2014-01-29,XBM14 Comdty,RB,M,2014,2.4009
2014-01-30,XBM14 Comdty,RB,M,2014,2.4038
2014-01-31,XBM14 Comdty,RB,M,2014,2.4136
2014-02-03,XBM14 Comdty,RB,M,2014,2.3793
2014-02-04,XBM14 Comdty,RB,M,2014,2.3991
2014-02-05,XBM14 Comdty,RB,M,2014,2.414
2014-02-06,XBM14 Comdty,RB,M,2014,2.4337999999999997
2014-02-07,XBM14 Comdty,RB,M,2014,2.4851
2014-02-10,XBM14 Comdty,RB,M,2014,2.5195
2014-02-11,XBM14 Comdty,RB,M,2014,2.5295
2014-02-12,XBM14 Comdty,RB,M,2014,2.5349
2014-02-13,XBM14 Comdty,RB,M,2014,2.5171
2014-02-14,XBM14 Comdty,RB,M,2014,2.5116
2014-02-18,XBM14 Comdty,RB,M,2014,2.5436
2014-02-19,XBM14 Comdty,RB,M,2014,2.5034
2014-02-20,XBM14 Comdty,RB,M,2014,2.5138
2014-02-21,XBM14 Comdty,RB,M,2014,2.5053
2014-02-24,XBM14 Comdty,RB,M,2014,2.4834
2014-02-25,XBM14 Comdty,RB,M,2014,2.4966999999999997
2014-02-26,XBM14 Comdty,RB,M,2014,2.4556
2014-02-27,XBM14 Comdty,RB,M,2014,2.46
2014-02-28,XBM14 Comdty,RB,M,2014,2.475
2014-03-03,XBM14 Comdty,RB,M,2014,2.4856
2014-03-04,XBM14 Comdty,RB,M,2014,2.5172
2014-03-05,XBM14 Comdty,RB,M,2014,2.5029
2014-03-06,XBM14 Comdty,RB,M,2014,2.4872
2014-03-07,XBM14 Comdty,RB,M,2014,2.5072
2014-03-10,XBM14 Comdty,RB,M,2014,2.5074
2014-03-11,XBM14 Comdty,RB,M,2014,2.5116
2014-03-12,XBM14 Comdty,RB,M,2014,2.5094
2014-03-13,XBM14 Comdty,RB,M,2014,2.5129
2014-03-14,XBM14 Comdty,RB,M,2014,2.5723000000000003
2014-03-17,XBM14 Comdty,RB,M,2014,2.5589
2014-03-18,XBM14 Comdty,RB,M,2014,2.5288
2014-03-19,XBM14 Comdty,RB,M,2014,2.5453
2014-03-20,XBM14 Comdty,RB,M,2014,2.5677999999999996
2014-03-21,XBM14 Comdty,RB,M,2014,2.5729
2014-03-24,XBM14 Comdty,RB,M,2014,2.6311
2014-03-25,XBM14 Comdty,RB,M,2014,2.6268000000000002
2014-03-26,XBM14 Comdty,RB,M,2014,2.6635000000000004
2014-03-27,XBM14 Comdty,RB,M,2014,2.6943
2014-03-28,XBM14 Comdty,RB,M,2014,2.6664999999999996
2014-03-31,XBM14 Comdty,RB,M,2014,2.6485000000000003
2014-04-01,XBM14 Comdty,RB,M,2014,2.6431
2014-04-02,XBM14 Comdty,RB,M,2014,2.6439999999999997
2014-04-03,XBM14 Comdty,RB,M,2014,2.633
2014-04-04,XBM14 Comdty,RB,M,2014,2.6692
2014-04-07,XBM14 Comdty,RB,M,2014,2.7098
2014-04-08,XBM14 Comdty,RB,M,2014,2.7694
2014-04-09,XBM14 Comdty,RB,M,2014,2.7762000000000002
2014-04-10,XBM14 Comdty,RB,M,2014,2.7786
2014-04-11,XBM14 Comdty,RB,M,2014,2.8127
2014-04-14,XBM14 Comdty,RB,M,2014,2.8112
2014-04-15,XBM14 Comdty,RB,M,2014,2.8120999999999996
2014-04-16,XBM14 Comdty,RB,M,2014,2.7749
2014-04-17,XBM14 Comdty,RB,M,2014,2.8027999999999995
2014-04-21,XBM14 Comdty,RB,M,2014,2.8196
2014-04-22,XBM14 Comdty,RB,M,2014,2.7991
2014-04-23,XBM14 Comdty,RB,M,2014,2.8341000000000003
2014-04-24,XBM14 Comdty,RB,M,2014,2.8755
2014-04-25,XBM14 Comdty,RB,M,2014,2.8579000000000003
2014-04-28,XBM14 Comdty,RB,M,2014,2.8492
2014-04-29,XBM14 Comdty,RB,M,2014,2.8596
2014-04-30,XBM14 Comdty,RB,M,2014,2.8568000000000002
2014-05-01,XBM14 Comdty,RB,M,2014,2.8259
2014-05-02,XBM14 Comdty,RB,M,2014,2.8114
2014-05-05,XBM14 Comdty,RB,M,2014,2.8815
2014-05-06,XBM14 Comdty,RB,M,2014,2.9383999999999997
2014-05-07,XBM14 Comdty,RB,M,2014,2.9800999999999997
2014-05-08,XBM14 Comdty,RB,M,2014,3.0266
2014-05-09,XBM14 Comdty,RB,M,2014,3.0688999999999997
2014-05-12,XBM14 Comdty,RB,M,2014,3.1161000000000003
2014-05-13,XBM14 Comdty,RB,M,2014,3.0991000000000004
2014-05-14,XBM14 Comdty,RB,M,2014,3.1007
2014-05-15,XBM14 Comdty,RB,M,2014,3.0841000000000003
2014-05-16,XBM14 Comdty,RB,M,2014,3.1017
2014-05-19,XBM14 Comdty,RB,M,2014,3.0688999999999997
2014-05-20,XBM14 Comdty,RB,M,2014,3.036
2014-05-21,XBM14 Comdty,RB,M,2014,3.0521
2014-05-22,XBM14 Comdty,RB,M,2014,3.0551
2014-05-23,XBM14 Comdty,RB,M,2014,3.0881
2014-05-27,XBM14 Comdty,RB,M,2014,3.0744
2014-05-28,XBM14 Comdty,RB,M,2014,3.0525
2014-05-29,XBM14 Comdty,RB,M,2014,3.0477999999999996
2014-05-30,XBM14 Comdty,RB,M,2014,3.0488
2012-06-01,XBM15 Comdty,RB,M,2015,2.9722000000000004
2012-06-04,XBM15 Comdty,RB,M,2015,3.0605
2012-06-05,XBM15 Comdty,RB,M,2015,3.167
2012-06-06,XBM15 Comdty,RB,M,2015,3.2081
2012-06-07,XBM15 Comdty,RB,M,2015,3.2117
2012-06-08,XBM15 Comdty,RB,M,2015,3.2479
2012-06-11,XBM15 Comdty,RB,M,2015,3.2074000000000003
2012-06-12,XBM15 Comdty,RB,M,2015,3.1337
2012-06-13,XBM15 Comdty,RB,M,2015,3.0664999999999996
2012-06-14,XBM15 Comdty,RB,M,2015,2.987
2012-06-15,XBM15 Comdty,RB,M,2015,2.9966000000000004
2012-06-18,XBM15 Comdty,RB,M,2015,2.992
2012-06-19,XBM15 Comdty,RB,M,2015,3.0252
2012-06-20,XBM15 Comdty,RB,M,2015,2.9959
2012-06-21,XBM15 Comdty,RB,M,2015,3.0581
2012-06-22,XBM15 Comdty,RB,M,2015,3.0274
2012-06-25,XBM15 Comdty,RB,M,2015,2.968
2012-06-26,XBM15 Comdty,RB,M,2015,2.867
2012-06-27,XBM15 Comdty,RB,M,2015,2.7497000000000003
2012-06-28,XBM15 Comdty,RB,M,2015,2.6686
2012-06-29,XBM15 Comdty,RB,M,2015,2.6952999999999996
2012-07-02,XBM15 Comdty,RB,M,2015,2.6677999999999997
2012-07-03,XBM15 Comdty,RB,M,2015,2.6614999999999998
2012-07-05,XBM15 Comdty,RB,M,2015,2.6972000000000005
2012-07-06,XBM15 Comdty,RB,M,2015,2.5546
2012-07-09,XBM15 Comdty,RB,M,2015,2.7228
2012-07-10,XBM15 Comdty,RB,M,2015,2.7505
2012-07-11,XBM15 Comdty,RB,M,2015,2.7579000000000002
2012-07-12,XBM15 Comdty,RB,M,2015,2.7822000000000005
2012-07-13,XBM15 Comdty,RB,M,2015,2.7942
2012-07-16,XBM15 Comdty,RB,M,2015,2.8343000000000003
2012-07-17,XBM15 Comdty,RB,M,2015,2.8669
2012-07-18,XBM15 Comdty,RB,M,2015,2.8869
2012-07-19,XBM15 Comdty,RB,M,2015,2.9451
2012-07-20,XBM15 Comdty,RB,M,2015,2.9772000000000003
2012-07-23,XBM15 Comdty,RB,M,2015,2.9760000000000004
2012-07-24,XBM15 Comdty,RB,M,2015,2.9086000000000003
2012-07-25,XBM15 Comdty,RB,M,2015,2.8843
2012-07-26,XBM15 Comdty,RB,M,2015,2.8938
2012-07-27,XBM15 Comdty,RB,M,2015,2.8878
2012-07-30,XBM15 Comdty,RB,M,2015,2.895
2012-07-31,XBM15 Comdty,RB,M,2015,2.7779000000000003
2012-08-01,XBM15 Comdty,RB,M,2015,2.7635
2012-08-02,XBM15 Comdty,RB,M,2015,2.7927
2012-08-03,XBM15 Comdty,RB,M,2015,2.7215
2012-08-06,XBM15 Comdty,RB,M,2015,2.775
2012-08-07,XBM15 Comdty,RB,M,2015,2.7274000000000003
2012-08-08,XBM15 Comdty,RB,M,2015,2.7206
2012-08-09,XBM15 Comdty,RB,M,2015,2.7894
2012-08-10,XBM15 Comdty,RB,M,2015,2.7748000000000004
2012-08-13,XBM15 Comdty,RB,M,2015,2.7845999999999997
2012-08-14,XBM15 Comdty,RB,M,2015,2.7913
2012-08-15,XBM15 Comdty,RB,M,2015,2.8176
2012-08-16,XBM15 Comdty,RB,M,2015,2.8042000000000002
2012-08-17,XBM15 Comdty,RB,M,2015,2.8508999999999998
2012-08-20,XBM15 Comdty,RB,M,2015,2.7910000000000004
2012-08-21,XBM15 Comdty,RB,M,2015,2.7719
2012-08-22,XBM15 Comdty,RB,M,2015,2.7338
2012-08-23,XBM15 Comdty,RB,M,2015,2.7179
2012-08-24,XBM15 Comdty,RB,M,2015,2.6787
2012-08-27,XBM15 Comdty,RB,M,2015,2.6896
2012-08-28,XBM15 Comdty,RB,M,2015,2.7561
2012-08-29,XBM15 Comdty,RB,M,2015,2.7011000000000003
2012-08-30,XBM15 Comdty,RB,M,2015,2.7072000000000003
2012-08-31,XBM15 Comdty,RB,M,2015,2.7542
2012-09-04,XBM15 Comdty,RB,M,2015,2.7107
2012-09-05,XBM15 Comdty,RB,M,2015,2.7393
2012-09-06,XBM15 Comdty,RB,M,2015,2.7922000000000002
2012-09-07,XBM15 Comdty,RB,M,2015,2.8082
2012-09-10,XBM15 Comdty,RB,M,2015,2.8094
2012-09-11,XBM15 Comdty,RB,M,2015,2.7706999999999997
2012-09-12,XBM15 Comdty,RB,M,2015,2.8032999999999997
2012-09-13,XBM15 Comdty,RB,M,2015,2.7763999999999998
2012-09-14,XBM15 Comdty,RB,M,2015,2.8196
2012-09-17,XBM15 Comdty,RB,M,2015,2.8382
2012-09-18,XBM15 Comdty,RB,M,2015,2.8495
2012-09-19,XBM15 Comdty,RB,M,2015,2.897
2012-09-20,XBM15 Comdty,RB,M,2015,2.9476
2012-09-21,XBM15 Comdty,RB,M,2015,2.9213
2012-09-24,XBM15 Comdty,RB,M,2015,2.9252999999999996
2012-09-25,XBM15 Comdty,RB,M,2015,2.8898
2012-09-26,XBM15 Comdty,RB,M,2015,2.9072000000000005
2012-09-27,XBM15 Comdty,RB,M,2015,2.927
2012-09-28,XBM15 Comdty,RB,M,2015,2.9098
2012-10-01,XBM15 Comdty,RB,M,2015,2.8851
2012-10-02,XBM15 Comdty,RB,M,2015,2.8573000000000004
2012-10-03,XBM15 Comdty,RB,M,2015,2.8662
2012-10-04,XBM15 Comdty,RB,M,2015,2.9026
2012-10-05,XBM15 Comdty,RB,M,2015,2.8886000000000003
2012-10-08,XBM15 Comdty,RB,M,2015,2.8344
2012-10-09,XBM15 Comdty,RB,M,2015,2.8436000000000003
2012-10-10,XBM15 Comdty,RB,M,2015,2.8728
2012-10-11,XBM15 Comdty,RB,M,2015,2.82
2012-10-12,XBM15 Comdty,RB,M,2015,2.8887
2012-10-15,XBM15 Comdty,RB,M,2015,2.8961
2012-10-16,XBM15 Comdty,RB,M,2015,2.9545
2012-10-17,XBM15 Comdty,RB,M,2015,2.9881
2012-10-18,XBM15 Comdty,RB,M,2015,2.9929
2012-10-19,XBM15 Comdty,RB,M,2015,3.0534
2012-10-22,XBM15 Comdty,RB,M,2015,2.998
2012-10-23,XBM15 Comdty,RB,M,2015,2.9895
2012-10-24,XBM15 Comdty,RB,M,2015,2.9823000000000004
2012-10-25,XBM15 Comdty,RB,M,2015,2.9388
2012-10-26,XBM15 Comdty,RB,M,2015,2.9469
2012-10-29,XBM15 Comdty,RB,M,2015,2.9931
2012-10-30,XBM15 Comdty,RB,M,2015,3.0404
2012-10-31,XBM15 Comdty,RB,M,2015,2.9802999999999997
2012-11-01,XBM15 Comdty,RB,M,2015,3.0691
2012-11-02,XBM15 Comdty,RB,M,2015,3.1086
2012-11-05,XBM15 Comdty,RB,M,2015,3.1308999999999996
2012-11-06,XBM15 Comdty,RB,M,2015,3.1083999999999996
2012-11-07,XBM15 Comdty,RB,M,2015,3.1123000000000003
2012-11-08,XBM15 Comdty,RB,M,2015,3.0774
2012-11-09,XBM15 Comdty,RB,M,2015,3.0301
2012-11-12,XBM15 Comdty,RB,M,2015,3.0467
2012-11-13,XBM15 Comdty,RB,M,2015,2.9811
2012-11-14,XBM15 Comdty,RB,M,2015,2.9314
2012-11-15,XBM15 Comdty,RB,M,2015,2.9291
2012-11-16,XBM15 Comdty,RB,M,2015,2.9551
2012-11-19,XBM15 Comdty,RB,M,2015,2.9709
2012-11-20,XBM15 Comdty,RB,M,2015,3.0641000000000003
2012-11-21,XBM15 Comdty,RB,M,2015,3.0475
2012-11-23,XBM15 Comdty,RB,M,2015,3.0787999999999998
2012-11-26,XBM15 Comdty,RB,M,2015,3.0641000000000003
2012-11-27,XBM15 Comdty,RB,M,2015,3.0573
2012-11-28,XBM15 Comdty,RB,M,2015,3.0424
2012-11-29,XBM15 Comdty,RB,M,2015,3.0043
2012-11-30,XBM15 Comdty,RB,M,2015,3.009
2012-12-03,XBM15 Comdty,RB,M,2015,2.986
2012-12-04,XBM15 Comdty,RB,M,2015,2.9152
2012-12-05,XBM15 Comdty,RB,M,2015,2.9271
2012-12-06,XBM15 Comdty,RB,M,2015,2.8994
2012-12-07,XBM15 Comdty,RB,M,2015,2.9657999999999998
2012-12-10,XBM15 Comdty,RB,M,2015,2.9435000000000002
2012-12-11,XBM15 Comdty,RB,M,2015,2.9641
2012-12-12,XBM15 Comdty,RB,M,2015,3.0052
2012-12-13,XBM15 Comdty,RB,M,2015,2.9819
2012-12-14,XBM15 Comdty,RB,M,2015,2.9385000000000003
2012-12-17,XBM15 Comdty,RB,M,2015,2.9089
2012-12-18,XBM15 Comdty,RB,M,2015,2.9512
2012-12-19,XBM15 Comdty,RB,M,2015,2.9122000000000003
2012-12-20,XBM15 Comdty,RB,M,2015,2.8772
2012-12-21,XBM15 Comdty,RB,M,2015,2.8255
2012-12-24,XBM15 Comdty,RB,M,2015,2.8176
2012-12-26,XBM15 Comdty,RB,M,2015,2.8712999999999997
2012-12-27,XBM15 Comdty,RB,M,2015,2.8257
2012-12-28,XBM15 Comdty,RB,M,2015,2.8073
2012-12-31,XBM15 Comdty,RB,M,2015,2.8141000000000003
2013-01-02,XBM15 Comdty,RB,M,2015,2.7702
2013-01-03,XBM15 Comdty,RB,M,2015,2.824
2013-01-04,XBM15 Comdty,RB,M,2015,2.8119
2013-01-07,XBM15 Comdty,RB,M,2015,2.7992000000000004
2013-01-08,XBM15 Comdty,RB,M,2015,2.8357
2013-01-09,XBM15 Comdty,RB,M,2015,2.8645
2013-01-10,XBM15 Comdty,RB,M,2015,2.8311
2013-01-11,XBM15 Comdty,RB,M,2015,2.8164999999999996
2013-01-14,XBM15 Comdty,RB,M,2015,2.8629000000000002
2013-01-15,XBM15 Comdty,RB,M,2015,2.8349
2013-01-16,XBM15 Comdty,RB,M,2015,2.8442000000000003
2013-01-17,XBM15 Comdty,RB,M,2015,2.7664
2013-01-18,XBM15 Comdty,RB,M,2015,2.8693
2013-01-22,XBM15 Comdty,RB,M,2015,2.8791
2013-01-23,XBM15 Comdty,RB,M,2015,2.8059
2013-01-24,XBM15 Comdty,RB,M,2015,2.8042000000000002
2013-01-25,XBM15 Comdty,RB,M,2015,2.7725
2013-01-28,XBM15 Comdty,RB,M,2015,2.7836000000000003
2013-01-29,XBM15 Comdty,RB,M,2015,2.7557
2013-01-30,XBM15 Comdty,RB,M,2015,2.7987
2013-01-31,XBM15 Comdty,RB,M,2015,2.8337
2013-02-01,XBM15 Comdty,RB,M,2015,2.9168000000000003
2013-02-04,XBM15 Comdty,RB,M,2015,2.8643
2013-02-05,XBM15 Comdty,RB,M,2015,2.8457
2013-02-06,XBM15 Comdty,RB,M,2015,2.8039
2013-02-07,XBM15 Comdty,RB,M,2015,2.8076
2013-02-08,XBM15 Comdty,RB,M,2015,2.7932
2013-02-11,XBM15 Comdty,RB,M,2015,2.7044
2013-02-12,XBM15 Comdty,RB,M,2015,2.7085000000000004
2013-02-13,XBM15 Comdty,RB,M,2015,2.7237999999999998
2013-02-14,XBM15 Comdty,RB,M,2015,2.7251
2013-02-15,XBM15 Comdty,RB,M,2015,2.6993
2013-02-19,XBM15 Comdty,RB,M,2015,2.6282
2013-02-20,XBM15 Comdty,RB,M,2015,2.6733
2013-02-21,XBM15 Comdty,RB,M,2015,2.7347
2013-02-22,XBM15 Comdty,RB,M,2015,2.6858999999999997
2013-02-25,XBM15 Comdty,RB,M,2015,2.6812
2013-02-26,XBM15 Comdty,RB,M,2015,2.6229
2013-02-27,XBM15 Comdty,RB,M,2015,2.6481
2013-02-28,XBM15 Comdty,RB,M,2015,2.6494999999999997
2013-03-01,XBM15 Comdty,RB,M,2015,2.6699
2013-03-04,XBM15 Comdty,RB,M,2015,2.6544
2013-03-05,XBM15 Comdty,RB,M,2015,2.6207
2013-03-06,XBM15 Comdty,RB,M,2015,2.6289
2013-03-07,XBM15 Comdty,RB,M,2015,2.6308999999999996
2013-03-08,XBM15 Comdty,RB,M,2015,2.6398
2013-03-11,XBM15 Comdty,RB,M,2015,2.5601
2013-03-12,XBM15 Comdty,RB,M,2015,2.5922
2013-03-13,XBM15 Comdty,RB,M,2015,2.6038
2013-03-14,XBM15 Comdty,RB,M,2015,2.5841000000000003
2013-03-15,XBM15 Comdty,RB,M,2015,2.6086
2013-03-18,XBM15 Comdty,RB,M,2015,2.6192
2013-03-19,XBM15 Comdty,RB,M,2015,2.5858999999999996
2013-03-20,XBM15 Comdty,RB,M,2015,2.6595
2013-03-21,XBM15 Comdty,RB,M,2015,2.5721
2013-03-22,XBM15 Comdty,RB,M,2015,2.6142000000000003
2013-03-25,XBM15 Comdty,RB,M,2015,2.6229
2013-03-26,XBM15 Comdty,RB,M,2015,2.6260000000000003
2013-03-27,XBM15 Comdty,RB,M,2015,2.6376999999999997
2013-03-28,XBM15 Comdty,RB,M,2015,2.6458
2013-04-01,XBM15 Comdty,RB,M,2015,2.6083
2013-04-02,XBM15 Comdty,RB,M,2015,2.6499
2013-04-03,XBM15 Comdty,RB,M,2015,2.6382
2013-04-04,XBM15 Comdty,RB,M,2015,2.6414999999999997
2013-04-05,XBM15 Comdty,RB,M,2015,2.7266000000000004
2013-04-08,XBM15 Comdty,RB,M,2015,2.7102
2013-04-09,XBM15 Comdty,RB,M,2015,2.6938999999999997
2013-04-10,XBM15 Comdty,RB,M,2015,2.7374
2013-04-11,XBM15 Comdty,RB,M,2015,2.717
2013-04-12,XBM15 Comdty,RB,M,2015,2.7048
2013-04-15,XBM15 Comdty,RB,M,2015,2.6809
2013-04-16,XBM15 Comdty,RB,M,2015,2.7175
2013-04-17,XBM15 Comdty,RB,M,2015,2.7228
2013-04-18,XBM15 Comdty,RB,M,2015,2.7042
2013-04-19,XBM15 Comdty,RB,M,2015,2.742
2013-04-22,XBM15 Comdty,RB,M,2015,2.6998
2013-04-23,XBM15 Comdty,RB,M,2015,2.7629
2013-04-24,XBM15 Comdty,RB,M,2015,2.7532
2013-04-25,XBM15 Comdty,RB,M,2015,2.7569
2013-04-26,XBM15 Comdty,RB,M,2015,2.7343
2013-04-29,XBM15 Comdty,RB,M,2015,2.7093000000000003
2013-04-30,XBM15 Comdty,RB,M,2015,2.7058
2013-05-01,XBM15 Comdty,RB,M,2015,2.6894
2013-05-02,XBM15 Comdty,RB,M,2015,2.6761
2013-05-03,XBM15 Comdty,RB,M,2015,2.7110000000000003
2013-05-06,XBM15 Comdty,RB,M,2015,2.7755
2013-05-07,XBM15 Comdty,RB,M,2015,2.7743
2013-05-08,XBM15 Comdty,RB,M,2015,2.8059
2013-05-09,XBM15 Comdty,RB,M,2015,2.7685000000000004
2013-05-10,XBM15 Comdty,RB,M,2015,2.7675
2013-05-13,XBM15 Comdty,RB,M,2015,2.7253
2013-05-14,XBM15 Comdty,RB,M,2015,2.7088
2013-05-15,XBM15 Comdty,RB,M,2015,2.6566
2013-05-16,XBM15 Comdty,RB,M,2015,2.6376
2013-05-17,XBM15 Comdty,RB,M,2015,2.6461
2013-05-20,XBM15 Comdty,RB,M,2015,2.6332
2013-05-21,XBM15 Comdty,RB,M,2015,2.6715
2013-05-22,XBM15 Comdty,RB,M,2015,2.5863
2013-05-23,XBM15 Comdty,RB,M,2015,2.67
2013-05-24,XBM15 Comdty,RB,M,2015,2.7316000000000003
2013-05-28,XBM15 Comdty,RB,M,2015,2.7891000000000004
2013-05-29,XBM15 Comdty,RB,M,2015,2.7712
2013-05-30,XBM15 Comdty,RB,M,2015,2.7738
2013-05-31,XBM15 Comdty,RB,M,2015,2.7212
2013-06-03,XBM15 Comdty,RB,M,2015,2.6991
2013-06-04,XBM15 Comdty,RB,M,2015,2.7462999999999997
2013-06-05,XBM15 Comdty,RB,M,2015,2.7529000000000003
2013-06-06,XBM15 Comdty,RB,M,2015,2.7556
2013-06-07,XBM15 Comdty,RB,M,2015,2.7507
2013-06-10,XBM15 Comdty,RB,M,2015,2.7332
2013-06-11,XBM15 Comdty,RB,M,2015,2.6449000000000003
2013-06-12,XBM15 Comdty,RB,M,2015,2.6118
2013-06-13,XBM15 Comdty,RB,M,2015,2.6614
2013-06-14,XBM15 Comdty,RB,M,2015,2.6239
2013-06-17,XBM15 Comdty,RB,M,2015,2.6784
2013-06-18,XBM15 Comdty,RB,M,2015,2.7088
2013-06-19,XBM15 Comdty,RB,M,2015,2.7184
2013-06-20,XBM15 Comdty,RB,M,2015,2.687
2013-06-21,XBM15 Comdty,RB,M,2015,2.7244
2013-06-24,XBM15 Comdty,RB,M,2015,2.7255000000000003
2013-06-25,XBM15 Comdty,RB,M,2015,2.7108
2013-06-26,XBM15 Comdty,RB,M,2015,2.7344999999999997
2013-06-27,XBM15 Comdty,RB,M,2015,2.782
2013-06-28,XBM15 Comdty,RB,M,2015,2.7977999999999996
2013-07-01,XBM15 Comdty,RB,M,2015,2.6816000000000004
2013-07-02,XBM15 Comdty,RB,M,2015,2.7419
2013-07-03,XBM15 Comdty,RB,M,2015,2.7507
2013-07-05,XBM15 Comdty,RB,M,2015,2.7305
2013-07-08,XBM15 Comdty,RB,M,2015,2.7369
2013-07-09,XBM15 Comdty,RB,M,2015,2.7335000000000003
2013-07-10,XBM15 Comdty,RB,M,2015,2.6877999999999997
2013-07-11,XBM15 Comdty,RB,M,2015,2.6957
2013-07-12,XBM15 Comdty,RB,M,2015,2.6209
2013-07-15,XBM15 Comdty,RB,M,2015,2.6899
2013-07-16,XBM15 Comdty,RB,M,2015,2.6697
2013-07-17,XBM15 Comdty,RB,M,2015,2.642
2013-07-18,XBM15 Comdty,RB,M,2015,2.6625
2013-07-19,XBM15 Comdty,RB,M,2015,2.6210000000000004
2013-07-22,XBM15 Comdty,RB,M,2015,2.6341
2013-07-23,XBM15 Comdty,RB,M,2015,2.6091
2013-07-24,XBM15 Comdty,RB,M,2015,2.5795
2013-07-25,XBM15 Comdty,RB,M,2015,2.6445
2013-07-26,XBM15 Comdty,RB,M,2015,2.6902
2013-07-29,XBM15 Comdty,RB,M,2015,2.7031
2013-07-30,XBM15 Comdty,RB,M,2015,2.6422000000000003
2013-07-31,XBM15 Comdty,RB,M,2015,2.6151
2013-08-01,XBM15 Comdty,RB,M,2015,2.5062
2013-08-02,XBM15 Comdty,RB,M,2015,2.5306
2013-08-05,XBM15 Comdty,RB,M,2015,2.5151
2013-08-06,XBM15 Comdty,RB,M,2015,2.5203
2013-08-07,XBM15 Comdty,RB,M,2015,2.5725
2013-08-08,XBM15 Comdty,RB,M,2015,2.5375
2013-08-09,XBM15 Comdty,RB,M,2015,2.5686
2013-08-12,XBM15 Comdty,RB,M,2015,2.5394
2013-08-13,XBM15 Comdty,RB,M,2015,2.6436
2013-08-14,XBM15 Comdty,RB,M,2015,2.6877
2013-08-15,XBM15 Comdty,RB,M,2015,2.6782
2013-08-16,XBM15 Comdty,RB,M,2015,2.641
2013-08-19,XBM15 Comdty,RB,M,2015,2.7079000000000004
2013-08-20,XBM15 Comdty,RB,M,2015,2.7147
2013-08-21,XBM15 Comdty,RB,M,2015,2.7469
2013-08-22,XBM15 Comdty,RB,M,2015,2.7281
2013-08-23,XBM15 Comdty,RB,M,2015,2.7518000000000002
2013-08-26,XBM15 Comdty,RB,M,2015,2.7574
2013-08-27,XBM15 Comdty,RB,M,2015,2.7331
2013-08-28,XBM15 Comdty,RB,M,2015,2.7443
2013-08-29,XBM15 Comdty,RB,M,2015,2.7691000000000003
2013-08-30,XBM15 Comdty,RB,M,2015,2.7567000000000004
2013-09-03,XBM15 Comdty,RB,M,2015,2.6997000000000004
2013-09-04,XBM15 Comdty,RB,M,2015,2.6839999999999997
2013-09-05,XBM15 Comdty,RB,M,2015,2.6927
2013-09-06,XBM15 Comdty,RB,M,2015,2.6132
2013-09-09,XBM15 Comdty,RB,M,2015,2.5721
2013-09-10,XBM15 Comdty,RB,M,2015,2.5625
2013-09-11,XBM15 Comdty,RB,M,2015,2.5563
2013-09-12,XBM15 Comdty,RB,M,2015,2.5056
2013-09-13,XBM15 Comdty,RB,M,2015,2.4646
2013-09-16,XBM15 Comdty,RB,M,2015,2.4968
2013-09-17,XBM15 Comdty,RB,M,2015,2.512
2013-09-18,XBM15 Comdty,RB,M,2015,2.5044
2013-09-19,XBM15 Comdty,RB,M,2015,2.5204
2013-09-20,XBM15 Comdty,RB,M,2015,2.5021
2013-09-23,XBM15 Comdty,RB,M,2015,2.4965
2013-09-24,XBM15 Comdty,RB,M,2015,2.5639999999999996
2013-09-25,XBM15 Comdty,RB,M,2015,2.571
2013-09-26,XBM15 Comdty,RB,M,2015,2.5862
2013-09-27,XBM15 Comdty,RB,M,2015,2.5954
2013-09-30,XBM15 Comdty,RB,M,2015,2.5831
2013-10-01,XBM15 Comdty,RB,M,2015,2.5994
2013-10-02,XBM15 Comdty,RB,M,2015,2.6244
2013-10-03,XBM15 Comdty,RB,M,2015,2.6322
2013-10-04,XBM15 Comdty,RB,M,2015,2.594
2013-10-07,XBM15 Comdty,RB,M,2015,2.6664999999999996
2013-10-08,XBM15 Comdty,RB,M,2015,2.6623
2013-10-09,XBM15 Comdty,RB,M,2015,2.6255
2013-10-10,XBM15 Comdty,RB,M,2015,2.6561000000000003
2013-10-11,XBM15 Comdty,RB,M,2015,2.612
2013-10-14,XBM15 Comdty,RB,M,2015,2.674
2013-10-15,XBM15 Comdty,RB,M,2015,2.6384
2013-10-16,XBM15 Comdty,RB,M,2015,2.6049
2013-10-17,XBM15 Comdty,RB,M,2015,2.5863
2013-10-18,XBM15 Comdty,RB,M,2015,2.5974
2013-10-21,XBM15 Comdty,RB,M,2015,2.5926
2013-10-22,XBM15 Comdty,RB,M,2015,2.5987999999999998
2013-10-23,XBM15 Comdty,RB,M,2015,2.5836
2013-10-24,XBM15 Comdty,RB,M,2015,2.5849
2013-10-25,XBM15 Comdty,RB,M,2015,2.585
