date,vintage,rb_jun,ho_jun,rb_dec,ho_dec,spread_bbl
2019-06-03,2020,2.0675,2.0731,2.0276,2.1519,4.9853999999999825
2019-06-04,2020,2.0622,2.0805000000000002,2.0208,2.1541,4.82999999999999
2019-06-05,2020,2.0778,2.0934,2.04,2.1664,4.653599999999991
2019-06-06,2020,2.048,2.0645,2.0357,2.1616999999999997,4.599000000000006
2019-06-07,2020,2.0296000000000003,2.0541,2.0412,2.157,3.834600000000016
2019-06-10,2020,2.0669,2.082,2.0716,2.1851,4.1327999999999925
2019-06-11,2020,2.0721000000000003,2.0897,2.0906000000000002,2.2072,4.15799999999999
2019-06-12,2020,2.0887000000000002,2.0991,2.085,2.2027,4.506600000000017
2019-06-13,2020,2.1104,2.0931,2.0843000000000003,2.2149,6.211799999999978
2019-06-14,2020,2.1537,2.1273,2.1333,2.2531,6.140399999999995
2019-06-17,2020,2.1557,2.1409000000000002,2.1155,2.2476,6.169799999999983
2019-06-18,2020,2.1528,2.1134,2.0878,2.2126,6.896400000000005
2019-06-19,2020,2.1439,2.1069,2.0927000000000002,2.2176,6.799799999999988
2019-06-20,2020,2.1504,2.1336,2.1019,2.2381,6.426000000000001
2019-06-21,2020,2.1184,2.1005000000000003,2.0635,2.2062,6.7451999999999845
2019-06-24,2020,2.0646,2.0511,2.0063,2.147,6.4763999999999955
2019-06-25,2020,2.0325,2.0249,1.9633,2.1016999999999997,6.131999999999987
2019-06-26,2020,1.9687999999999999,1.9828000000000001,1.9028,2.043,5.3003999999999944
2019-06-27,2020,1.9623,1.9733,1.8832,2.03,5.703599999999987
2019-06-28,2020,2.0203,2.0159000000000002,1.9257,2.0654,6.052199999999996
2019-07-01,2020,2.0033000000000003,2.0116,1.9041,2.0526,5.888400000000013
2019-07-02,2020,1.9369999999999998,1.9685,1.8784,2.026,4.876199999999985
2019-07-03,2020,1.9183000000000001,1.9572999999999998,1.8738,2.0288,4.872000000000014
2019-07-05,2020,1.9531999999999998,1.9677,1.8606,2.0147,5.863199999999988
2019-07-08,2020,1.9197,1.9387,1.8377000000000001,1.9872999999999998,5.485199999999983
2019-07-09,2020,1.9265999999999999,1.9618,1.8576,2.0112,4.972800000000003
2019-07-10,2020,1.9603,2.0067,1.9052,2.0628,4.670400000000008
2019-07-11,2020,1.9447999999999999,2.0121,1.9088999999999998,2.0744,4.124399999999984
2019-07-12,2020,1.8999000000000001,1.9969,1.9036000000000002,2.0726,3.0240000000000027
2019-07-15,2020,1.8936000000000002,1.9694999999999998,1.8712,2.0379,3.8136000000000183
2019-07-16,2020,1.8971,1.9579,1.8622,2.0334,4.636799999999993
2019-07-17,2020,1.8347,1.9277000000000002,1.8126,1.999,3.922799999999997
2019-07-18,2020,1.8315000000000001,1.9254,1.7946,1.9827000000000001,3.956400000000012
2019-07-19,2020,1.8657,1.9475,1.8333000000000002,2.0114,4.044599999999993
2019-07-22,2020,1.8316,1.9083,1.7981,1.9716999999999998,4.069799999999981
2019-07-23,2020,1.801,1.8722,1.7677,1.9357,4.065599999999991
2019-07-24,2020,1.8447,1.9038,1.8002,1.9676,4.548600000000002
2019-07-25,2020,1.9203000000000001,1.9682,1.8711000000000002,2.0335,4.809000000000002
2019-07-26,2020,1.9153,1.9699,1.8575,2.0244,4.716600000000003
2019-07-29,2020,1.9259,2.0074,1.8981000000000001,2.07,3.796799999999983
2019-07-30,2020,1.9003,2.006,1.9003,2.0747,2.8854000000000086
2019-07-31,2020,1.9116,1.9953999999999998,1.8991999999999998,2.0652,3.4524000000000115
2019-08-01,2020,1.8786,1.9635,1.8506,2.0169,3.418800000000006
2019-08-02,2020,1.8822,1.9706000000000001,1.8573,2.0326,3.649799999999999
2019-08-05,2020,1.8703,1.9594999999999998,1.8363,2.0203,3.9816000000000185
2019-08-06,2020,1.8061,1.9063999999999999,1.7934999999999999,1.9775,3.515400000000014
2019-08-07,2020,1.8133000000000001,1.9194,1.8055,1.9894,3.267600000000004
2019-08-08,2020,1.8143,1.9216,1.7713999999999999,1.9576,3.313800000000008
2019-08-09,2020,1.8292,1.9423,1.7923,1.9837,3.2886000000000015
2019-08-12,2020,1.8486000000000002,1.9398,1.796,1.9843000000000002,4.078200000000017
2019-08-13,2020,1.8518000000000001,1.913,1.7746000000000002,1.9594999999999998,5.195399999999987
2019-08-14,2020,1.839,1.892,1.7416,1.9308,5.720400000000004
2019-08-15,2020,1.8862,1.9243999999999999,1.8027000000000002,1.9867,6.123599999999997
2019-08-16,2020,1.9213999999999998,1.9535,1.8369,2.0242,6.518399999999991
2019-08-19,2020,2.0015,2.0227,1.9236000000000002,2.1068000000000002,6.804000000000006
2019-08-20,2020,1.9255000000000002,1.9738,1.8672,2.0564,5.91780000000001
2019-08-21,2020,1.9175,1.9703,1.8674000000000002,2.0641,6.043799999999987
2019-08-22,2020,1.9084999999999999,1.9826,1.8725999999999998,2.0737,5.334000000000009
2019-08-23,2020,1.8675,1.9672999999999998,1.8507,2.0545,4.368000000000004
2019-08-26,2020,1.8880000000000001,1.9636000000000002,1.8559,2.0632,5.531399999999997
2019-08-27,2020,1.8779,1.9385,1.8393000000000002,2.0443000000000002,6.0648000000000035
2019-08-28,2020,1.8863999999999999,1.9315,1.8253,2.0313,6.7577999999999925
2019-08-29,2020,1.8319,1.8707,1.7609000000000001,1.9702000000000002,7.161000000000004
2019-08-30,2020,1.9078,1.9169,1.8107,2.016,8.240399999999998
2019-09-03,2020,1.9039,1.9019,1.8013,2.0058000000000002,8.673000000000014
2019-09-04,2020,1.9034,1.9091,1.825,2.0248,8.152199999999997
2019-09-05,2020,1.9283000000000001,1.9453,1.8431,2.0450999999999997,7.7699999999999925
2019-09-06,2020,1.9098,1.9284999999999999,1.8254,2.025,7.597800000000003
2019-09-09,2020,1.9111000000000002,1.9274,1.8056,2.0092,7.866600000000001
2019-09-10,2020,1.9093,1.9509,1.8156,2.0209,6.875399999999998
2019-09-11,2020,1.9132,1.9557,1.8200999999999998,2.0284999999999997,6.967799999999997
2019-09-12,2020,1.9054,1.9476,1.8194,2.023,6.778800000000009
2019-09-13,2020,1.9353,1.9735,1.8381,2.0397,6.86279999999999
2019-09-16,2020,1.9499000000000002,2.0088999999999997,1.882,2.0686,5.359200000000025
2019-09-17,2020,1.9396,2.0188,1.8869,2.073,4.48979999999999
2019-09-18,2020,1.9563,2.0343,1.9088999999999998,2.079,3.8682000000000123
2019-09-19,2020,1.9198,2.0144,1.8886,2.0625,3.3305999999999876
2019-09-20,2020,1.9042,2.0067,1.8609,2.0386,3.1584000000000065
2019-09-23,2020,1.9361000000000002,2.0129,1.8840000000000001,2.0540000000000003,3.914400000000007
2019-09-24,2020,1.9485,2.0173,1.8972,2.0647,4.1454
2019-09-25,2020,1.9867,2.0141999999999998,1.8875,2.0572999999999997,5.976599999999994
2019-09-26,2020,1.9671,1.9950999999999999,1.8757,2.0418000000000003,5.800200000000023
2019-09-27,2020,1.99,1.9856,1.8662,2.028,6.980399999999996
2019-09-30,2020,1.9797,2.0004,1.8743,2.031,5.712000000000005
2019-10-01,2020,1.9886000000000001,2.0331,1.8969999999999998,2.057,4.851000000000006
2019-10-02,2020,2.0461,2.0803,1.9272999999999998,2.0937,5.552400000000023
2019-10-03,2020,2.0372,2.0994,1.9568,2.1184,4.174799999999978
2019-10-04,2020,2.0873,2.1309,1.9782,2.1383,4.8930000000000025
2019-10-07,2020,2.0879,2.1401,1.9737,2.1394,4.767000000000007
2019-10-08,2020,2.0991999999999997,2.1586000000000003,1.9990999999999999,2.1651,4.477199999999973
2019-10-09,2020,2.0581,2.1275999999999997,1.9652,2.1378,4.3302000000000085
2019-10-10,2020,2.0328,2.1166,1.9627000000000001,2.1414,3.98579999999999
2019-10-11,2020,2.0532,2.1224000000000003,1.9738999999999998,2.1419,4.1495999999999995
2019-10-14,2020,2.0413,2.1327000000000003,1.9685,2.1372999999999998,3.250799999999987
2019-10-15,2020,2.0125,2.1115,1.9324000000000001,2.114,3.4692000000000003
2019-10-16,2020,2.0266,2.1038,1.9175,2.0913999999999997,4.061399999999991
2019-10-17,2020,2.0629,2.1035,1.9328999999999998,2.1094999999999997,5.711999999999996
2019-10-18,2020,2.0528999999999997,2.1187,1.9446,2.126,4.855199999999979
2019-10-21,2020,2.0598,2.1083000000000003,1.9418,2.1176,5.34659999999999
2019-10-22,2020,2.1135,2.1659,1.9975999999999998,2.1856,5.695200000000007
2019-10-23,2020,2.124,2.1864,2.0322,2.2176,5.166000000000009
2019-10-24,2020,2.1068000000000002,2.1597,1.9866,2.1729,5.602800000000007
2019-10-25,2020,2.1315,2.1784,2.0004,2.1902,6.001800000000001
2019-10-28,2020,2.0166999999999997,2.1021,1.9241,2.1117,4.292399999999985
2019-10-29,2020,2.0456,2.1431999999999998,1.9758000000000002,2.1671,3.9353999999999956
2019-10-30,2020,2.0961000000000003,2.1745,1.9845,2.1699,4.4940000000000175
2019-10-31,2020,2.1279,2.1902,1.9897,2.1822999999999997,5.472599999999985
2019-11-01,2020,2.08,2.1649000000000003,1.95,2.1528,4.951799999999995
2019-11-04,2020,2.0772999999999997,2.1395,1.9409,2.1402,5.758199999999991
2019-11-05,2020,2.083,2.1337,1.9553,2.1515,6.110999999999999
2019-11-06,2020,2.1751,2.2276,2.0382,2.2403999999999997,6.287400000000007
2019-11-07,2020,2.2037999999999998,2.2513,2.0562,2.2613,6.61919999999998
2019-11-08,2020,2.1862,2.2534,2.0531,2.2677,6.19079999999999
2019-11-11,2020,2.2231,2.2755,2.0822,2.2846,6.300000000000015
2019-11-12,2020,2.2315,2.2788,2.0845,2.2835,6.371400000000016
2019-11-13,2020,2.2069,2.278,2.0719,2.2768,5.619600000000015
2019-11-14,2020,2.2721,2.311,2.1085,2.3076,6.728400000000005
2019-11-15,2020,2.2784999999999997,2.311,2.0952,2.2977000000000003,7.139999999999997
2019-11-18,2020,2.2747,2.2794,2.0747,2.2711,8.051400000000019
2019-11-19,2020,2.2388999999999997,2.2711,2.0739,2.2733000000000003,7.022399999999991
2019-11-20,2020,2.2506,2.2640000000000002,2.077,2.2614,7.181999999999992
2019-11-21,2020,2.2438,2.2477,2.0585,2.2441,7.6313999999999895
2019-11-22,2020,2.2838,2.2525999999999997,2.0622,2.2425,8.88300000000002
2019-11-25,2020,2.2763999999999998,2.2235,2.0288999999999997,2.2048,9.609600000000004
2019-11-26,2020,2.2828999999999997,2.2132,2.0119,2.1805000000000003,10.008600000000008
2019-11-27,2020,2.2651,2.2116,2.0024,2.1797,9.693599999999996
2019-11-29,2020,2.2305,2.1662,1.9437,2.1211,10.15140000000002
2019-12-02,2020,2.233,2.1428,1.9358000000000002,2.1081,11.024999999999999
2019-12-03,2020,2.2612,2.1627,1.9544,2.1237,11.247600000000002
2019-12-04,2020,2.2293000000000003,2.1404,1.922,2.0901,10.794000000000015
2019-12-05,2020,2.1957,2.1201,1.8969999999999998,2.0686,10.382400000000013
2019-12-06,2020,2.1864,2.0766999999999998,1.8736000000000002,2.0345,11.365199999999998
2019-12-09,2020,2.1734,2.056,1.8595,2.0094,11.226599999999994
2019-12-10,2020,2.1814,2.0774,1.8697,2.0246,10.873800000000006
2019-12-11,2020,2.2296,2.1206,1.942,2.0885,10.730999999999993
2019-12-12,2020,2.2897,2.173,1.9787000000000001,2.1263,11.10059999999999
2019-12-13,2020,2.2775,2.1704,1.995,2.1402,10.596599999999999
2019-12-16,2020,2.27,2.1698,2.0096000000000003,2.151,10.147199999999984
2019-12-17,2020,2.265,2.1748,2.011,2.1574,9.937200000000006
2019-12-18,2020,2.275,2.1777,1.9967,2.1465,10.378199999999994
2019-12-19,2020,2.2386,2.1741,2.0055,2.1578999999999997,9.109799999999975
2019-12-20,2020,2.2135,2.1411000000000002,1.9603,2.1085,9.265199999999977
2019-12-23,2020,2.1637,2.1098,1.9276,2.0774,8.555399999999999
2019-12-24,2020,2.164,2.133,1.9394999999999998,2.0942,7.799400000000008
2019-12-26,2020,2.1700999999999997,2.1428,1.9201,2.0796,7.845600000000003
2019-12-27,2020,2.1763999999999997,2.1377,1.9228,2.0705,7.828799999999977
2019-12-30,2020,2.1893000000000002,2.1489,1.9384000000000001,2.0837,7.799400000000008
2019-12-31,2020,2.1759,2.1389,1.9437,2.083,7.404600000000006
2020-01-02,2020,2.1647,2.117,1.9365999999999999,2.0732,7.740599999999996
2020-01-03,2020,2.195,2.1482,1.9455,2.0872,7.916999999999995
2020-01-06,2020,2.2259,2.1783,1.9819,2.126,8.0514
2020-01-07,2020,2.2472,2.1685,1.9780000000000002,2.1128,8.966999999999992
2020-01-08,2020,2.2203999999999997,2.136,1.9487999999999999,2.0865,9.328199999999988
2020-01-09,2020,2.2256,2.1246,1.9325,2.0804,10.453799999999996
2020-01-10,2020,2.1903,2.0966,1.8918000000000001,2.0463,10.424399999999999
2020-01-13,2020,2.1705,2.0803,1.8846,2.036,10.14720000000001
2020-01-14,2020,2.1225,2.0501,1.8425,1.9972999999999999,9.542399999999994
2020-01-15,2020,2.1107,2.0709999999999997,1.8358,2.0024,8.664600000000016
2020-01-16,2020,2.1372,2.1036,1.8805,2.042,8.194199999999984
2020-01-17,2020,2.1152,2.0828,1.8552000000000002,2.0171,8.160599999999997
2020-01-21,2020,2.1422,2.1185,1.8839,2.0491,7.933800000000003
2020-01-22,2020,2.1854,2.1648,1.9313,2.0959,7.778399999999992
2020-01-23,2020,2.2,2.1634,1.9417,2.1094999999999997,8.584799999999987
2020-01-24,2020,2.1915999999999998,2.1599,1.9201,2.0938,8.626799999999992
2020-01-27,2020,2.2277,2.2001,1.9712,2.149,8.626800000000001
2020-01-28,2020,2.258,2.2231,1.9959,2.1749,8.983799999999999
2020-01-29,2020,2.2851,2.2239,2.0122,2.1833,9.756599999999999
2020-01-30,2020,2.3059,2.2457,2.0404,2.2069,9.521400000000005
2020-01-31,2020,2.2681,2.233,2.0202,2.1919,8.685599999999994
2020-02-03,2020,2.2358000000000002,2.205,1.9924000000000002,2.1602,8.341200000000004
2020-02-04,2020,2.2159999999999997,2.1904,1.9652,2.1443,8.597399999999986
2020-02-05,2020,2.2146,2.185,1.9671,2.1397999999999997,8.496599999999978
2020-02-06,2020,2.2197999999999998,2.182,1.9468,2.1206,8.887199999999991
2020-02-07,2020,2.1975,2.1776,1.9403,2.1143,8.143799999999999
2020-02-10,2020,2.1852,2.146,1.9108,2.0862,9.013199999999996
2020-02-11,2020,2.1275999999999997,2.0956,1.8476,2.0254,8.81159999999998
2020-02-12,2020,2.1331,2.0917,1.8333000000000002,2.0139,9.324000000000009
2020-02-13,2020,2.135,2.0617,1.8203,1.9978,10.533599999999987
2020-02-14,2020,2.1461,2.0482,1.8385,2.0093,11.285400000000006
2020-02-18,2020,2.1818,2.0813,1.8780000000000001,2.0419,11.10479999999999
2020-02-19,2020,2.2277,2.1424000000000003,1.9466999999999999,2.1104,10.457999999999986
2020-02-20,2020,2.2278000000000002,2.1423,1.9481,2.1138999999999997,10.554599999999994
2020-02-21,2020,2.2216,2.1562,1.9523,2.1231999999999998,9.92459999999999
2020-02-24,2020,2.1986000000000003,2.1319999999999997,1.9365999999999999,2.1039,9.823800000000027
2020-02-25,2020,2.2084,2.1667,1.9531999999999998,2.124,8.925000000000015
2020-02-26,2020,2.238,2.1830000000000003,1.9718,2.1401,9.378599999999985
2020-02-27,2020,2.2246,2.1827,1.9591999999999998,2.1222,8.605800000000004
2020-02-28,2020,2.2273,2.2144,1.9868000000000001,2.162,7.900199999999997
2020-03-02,2020,2.2411000000000003,2.2196000000000002,1.9765000000000001,2.1497,8.177400000000004
2020-03-03,2020,2.2597,2.2515,2.0143,2.1757,7.123199999999999
2020-03-04,2020,2.2714,2.2653,2.0302000000000002,2.193,7.093799999999993
2020-03-05,2020,2.2514,2.2474000000000003,2.0237,2.1881,7.072799999999986
2020-03-06,2020,2.2525,2.2503,2.033,2.1949,6.892199999999996
2020-03-09,2020,2.2196000000000002,2.238,2.0198,2.1895,6.3546
2020-03-10,2020,2.2213,2.2614,2.0411,2.2168,5.695199999999988
2020-03-11,2020,2.2543,2.2818,2.0422,2.2224,6.413400000000012
2020-03-12,2020,2.2514,2.2889,2.0594,2.2456,6.245399999999993
2020-03-13,2020,2.2328,2.2891,2.0564,2.2452,5.565000000000012
2020-03-16,2020,2.2068,2.2808,2.0457,2.2407,5.081999999999981
2020-03-17,2020,2.1557,2.2297,1.9561000000000002,2.1551,5.25
2020-03-18,2020,2.1147,2.2032,1.9340000000000002,2.1307,4.544400000000003
2020-03-19,2020,2.092,2.1909,1.9156,2.1181,4.351200000000006
2020-03-20,2020,2.0818,2.2007,1.9233000000000002,2.1298,3.6791999999999865
2020-03-23,2020,2.0471,2.1705,1.8962,2.0991999999999997,3.343199999999977
2020-03-24,2020,2.0381,2.1830000000000003,1.9066,2.1093,2.4275999999999938
2020-03-25,2020,2.0468,2.1935,1.9221000000000001,2.1266,2.427600000000003
2020-03-26,2020,2.0436,2.2001,1.9184,2.1181,1.8144000000000053
2020-03-27,2020,2.0638,2.2362,1.9612,2.1618,1.1843999999999908
2020-03-30,2020,2.0356,2.2659000000000002,1.9808000000000001,2.1915999999999998,-0.8190000000000217
2020-03-31,2020,2.0565,2.2805,1.9848,2.1973,-0.48299999999999343
2020-04-01,2020,2.0035,2.2182,1.9291999999999998,2.1394,-0.1889999999999885
2020-04-02,2020,1.9987000000000001,2.2342,1.9304,2.1488,-0.7181999999999862
2020-04-03,2020,1.9588999999999999,2.1862,1.8819,2.0964,-0.5375999999999967
2020-04-06,2020,1.9402000000000001,2.1439,1.8434,2.0582,0.4662000000000046
2020-04-07,2020,1.9022,2.127,1.8372,2.0585,-0.14699999999999314
2020-04-08,2020,1.9166999999999998,2.1559,1.8853,2.1008,-0.9954000000000023
2020-04-09,2020,1.8831,2.1187,1.8527,2.0634,-1.0457999999999967
2020-04-13,2020,1.8932,2.1062,1.8722,2.0819,-0.13859999999999406
2020-04-14,2020,1.8525999999999998,2.0955,1.8695,2.0647,-2.003399999999994
2020-04-15,2020,1.8676,2.1319999999999997,1.9191,2.1046,-3.3137999999999894
2020-04-16,2020,1.8563,2.1528,1.9404,2.127,-4.615800000000005
2020-04-17,2020,1.7815,2.0912,1.9037,2.0912,-5.132399999999994
2020-04-20,2020,1.7822,2.0885,1.9034,2.0901,-5.023199999999988
2020-04-21,2020,1.8113,2.0869999999999997,1.9154,2.0996,-3.842999999999987
2020-04-22,2020,1.7365000000000002,2.0133,1.8481,2.029,-4.0278000000000045
2020-04-23,2020,1.6602000000000001,1.9702000000000002,1.7837,1.9686000000000001,-5.254199999999999
2020-04-24,2020,1.6194,1.9275,1.7536,1.9346,-5.3382
2020-04-27,2020,1.651,1.9553,1.7618,1.9509999999999998,-4.834200000000008
2020-04-28,2020,1.6774,2.0062,1.7822,1.9816999999999998,-5.430600000000018
2020-04-29,2020,1.6494,1.9667,1.7563,1.9577,-4.8677999999999955
2020-04-30,2020,1.6347999999999998,1.9702000000000002,1.7477,1.9518,-5.5146000000000175
2020-05-01,2020,1.5903,1.9339,1.7157,1.9177000000000002,-5.947199999999988
2020-05-04,2020,1.5788,1.9734,1.7604,1.9749,-7.564199999999997
2020-05-05,2020,1.6040999999999999,1.996,1.776,1.994,-7.303800000000007
2020-05-06,2020,1.5997,1.9777,1.7671999999999999,1.98,-6.938400000000001
2020-05-07,2020,1.5651,1.9598,1.756,1.9613999999999998,-7.95060000000001
2020-05-08,2020,1.6008000000000002,1.9846000000000001,1.7866,1.9853999999999998,-7.770000000000002
2020-05-11,2020,1.5866,1.9768000000000001,1.7719999999999998,1.9806,-7.627199999999999
2020-05-12,2020,1.5812,1.9653,1.7469999999999999,1.9537,-7.4508
2020-05-13,2020,1.6058000000000001,1.9772999999999998,1.765,1.9687999999999999,-7.0433999999999894
2020-05-14,2020,1.6139,1.9626,1.7537,1.9471,-6.5226
2020-05-15,2020,1.5804,1.945,1.7559,1.9556,-6.925800000000002
2020-05-18,2020,1.6074000000000002,1.9286,1.7348,1.9272,-5.409599999999992
2020-05-19,2020,1.6299000000000001,1.9472999999999998,1.7465000000000002,1.9513,-4.729199999999992
2020-05-20,2020,1.6468,1.9625,1.764,1.9657,-4.787999999999995
2020-05-21,2020,1.6601,1.9877,1.7968000000000002,1.9885,-5.707800000000015
2020-05-22,2020,1.6635,1.9881,1.8037999999999998,1.9859,-5.984999999999994
2020-05-26,2020,1.6669,1.9616,1.7991,1.9783000000000002,-4.850999999999988
2020-05-27,2020,1.6538,1.9531,1.7848,1.9738,-4.632600000000003
2020-05-28,2020,1.6738,1.9587999999999999,1.7925,1.9745,-4.325999999999999
2020-05-29,2020,1.7150999999999998,1.9831999999999999,1.8097999999999999,1.9902000000000002,-3.683399999999986
2020-06-01,2021,1.8811000000000002,1.8602,1.6909,1.8616,8.0472
2020-06-02,2021,1.8955000000000002,1.8525,1.6985,1.8603,8.601600000000014
2020-06-03,2021,1.903,1.8598,1.7072,1.871,8.694000000000003
2020-06-04,2021,1.8895,1.8466999999999998,1.6755000000000002,1.8392,8.672999999999996
2020-06-05,2021,1.9025999999999998,1.8624,1.6752,1.8524,9.130799999999992
2020-06-08,2021,1.9277000000000002,1.8632,1.6893,1.8629,10.000200000000008
2020-06-09,2021,1.8937,1.8441999999999998,1.659,1.8347,9.458400000000003
2020-06-10,2021,1.8938,1.8602,1.6833,1.864,9.000599999999997
2020-06-11,2021,1.8618000000000001,1.8314,1.6663999999999999,1.848,8.904000000000018
2020-06-12,2021,1.8508000000000002,1.8008000000000002,1.6205,1.7978,9.546600000000002
2020-06-15,2021,1.8203,1.7897999999999998,1.6133000000000002,1.7975,9.017400000000006
2020-06-16,2021,1.8224,1.7968000000000002,1.6186,1.8049000000000002,8.899799999999999
2020-06-17,2021,1.8441999999999998,1.7974,1.6234,1.8067,9.66419999999999
2020-06-18,2021,1.8289,1.7922,1.6178,1.801,9.2358
2020-06-19,2021,1.9115,1.8698,1.7350999999999999,1.9117,9.168600000000007
2020-06-22,2021,1.9147999999999998,1.8697,1.7412999999999998,1.9181,9.319799999999999
2020-06-23,2021,1.9364,1.8878,1.7653999999999999,1.9413,9.429000000000006
2020-06-24,2021,1.9398,1.903,1.7675999999999998,1.9509999999999998,9.248399999999998
2020-06-25,2021,1.9313,1.9061000000000001,1.7812000000000001,1.9631,8.698199999999993
2020-06-26,2021,1.9261000000000001,1.8996000000000002,1.7956,1.9745,8.626799999999992
2020-06-29,2021,1.9336000000000002,1.8981999999999999,1.7892,1.9665000000000001,8.933400000000024
2020-07-01,2021,1.9968000000000001,1.9843000000000002,1.8722,2.0437,7.727999999999988
2020-07-02,2021,2.0528,2.0157,1.9119,2.0764,8.467200000000009
2020-07-06,2021,2.0340000000000003,1.9968000000000001,1.9039,2.0657,8.358000000000011
2020-07-07,2021,2.0197,1.9824000000000002,1.8816,2.0542,8.81579999999998
2020-07-08,2021,2.0379,2.0071,1.9121000000000001,2.0891,8.72760000000001
2020-07-09,2021,2.0671,2.0496,1.9697,2.1541,8.479800000000008
2020-07-10,2021,2.0574,2.0523,1.9816,2.17,8.127
2020-07-13,2021,2.0828,2.0638,1.9790999999999999,2.1630000000000003,8.521800000000022
2020-07-14,2021,2.0434,2.0256,1.9213999999999998,2.1102000000000003,8.677200000000033
2020-07-15,2021,2.0467,2.0225,1.913,2.1049,9.076200000000007
2020-07-16,2021,2.0487,2.0227,1.9359,2.1211,8.870400000000021
2020-07-17,2021,2.0434,2.0299,1.9491999999999998,2.1363,8.425200000000004
2020-07-20,2021,2.0433000000000003,2.0342,1.9458000000000002,2.1328,8.236200000000016
2020-07-21,2021,2.0406,2.0228,1.942,2.1201,8.22779999999999
2020-07-22,2021,2.0723,2.0563,1.9858000000000002,2.1665,8.261399999999995
2020-07-23,2021,2.0434,2.0488999999999997,1.9674,2.1431,7.148400000000015
2020-07-24,2021,2.0437,2.0465999999999998,1.9638,2.1359,7.106400000000001
2020-07-27,2021,2.0108,2.0140000000000002,1.925,2.0933,6.934200000000001
2020-07-28,2021,1.9731,1.9868999999999999,1.8976,2.0753,6.883800000000006
2020-07-29,2021,1.9519,1.9733,1.8766999999999998,2.0578,6.707399999999998
2020-07-30,2021,1.9865000000000002,2.0249,1.9244999999999999,2.106,6.0102
2020-07-31,2021,2.019,2.0566999999999998,1.9594999999999998,2.1363,5.842200000000019
2020-08-03,2021,2.0173,2.0569,1.9615,2.1412,5.884199999999995
2020-08-04,2021,2.0358,2.0885,1.9938,2.1762,5.447400000000016
2020-08-05,2021,2.0568,2.1118,2.0355000000000003,2.2136,5.170199999999981
2020-08-06,2021,2.0876,2.1451,2.0683000000000002,2.2479,5.128200000000004
2020-08-07,2021,2.0818,2.1463,2.0716,2.2521,4.871999999999986
2020-08-10,2021,2.0599000000000003,2.1105,2.0277000000000003,2.2137000000000002,5.686800000000008
2020-08-11,2021,2.0723,2.1253,2.0579,2.2398,5.413799999999973
2020-08-12,2021,2.1374,2.1839,2.1037,2.2797,5.439000000000007
2020-08-13,2021,2.1501,2.2063,2.122,2.2950999999999997,4.909799999999991
2020-08-14,2021,2.1255,2.204,2.1146000000000003,2.291,4.1117999999999855
2020-08-17,2021,2.1734999999999998,2.2387,2.1357,2.3096,4.5653999999999915
2020-08-18,2021,2.1423,2.2171000000000003,2.131,2.3034,4.099199999999996
2020-08-19,2021,2.1492,2.2294,2.1312,2.3075,4.036199999999994
2020-08-20,2021,2.1641,2.2502,2.1384,2.3156,3.8261999999999983
2020-08-21,2021,2.1853,2.2657,2.151,2.3325,4.246200000000008
2020-08-24,2021,2.1674,2.2569,2.1517,2.3350999999999997,3.943800000000004
2020-08-25,2021,2.1408,2.2455000000000003,2.1563999999999997,2.3362,3.1541999999999977
2020-08-26,2021,2.1205000000000003,2.2401,2.1583,2.3480000000000003,2.944200000000021
2020-08-27,2021,2.1341,2.2293000000000003,2.1517,2.3341,3.6623999999999883
2020-08-28,2021,2.1572,2.2274000000000003,2.1707,2.3442,4.338599999999979
2020-08-31,2021,2.1297,2.1911,2.1475,2.3125999999999998,4.355399999999996
2020-09-01,2021,2.1465,2.2019,2.1290999999999998,2.3007,4.880400000000003
2020-09-02,2021,2.1693000000000002,2.2277,2.1612,2.3253,4.439400000000005
2020-09-03,2021,2.1765,2.2582,2.19,2.3577,3.611999999999994
2020-09-04,2021,2.1813,2.2683,2.1993,2.3588999999999998,3.0491999999999813
2020-09-08,2021,2.1608,2.2411000000000003,2.1697,2.3272,3.2423999999999786
2020-09-09,2021,2.1158,2.1941,2.1376,2.2988,3.481799999999999
2020-09-10,2021,2.168,2.2356,2.1734999999999998,2.3349,3.9396000000000324
2020-09-11,2021,2.1786000000000003,2.2351,2.161,2.3291999999999997,4.691399999999996
2020-09-14,2021,2.1931,2.2469,2.1709,2.3331999999999997,4.556999999999974
2020-09-15,2021,2.1758,2.2227,2.155,2.3106999999999998,4.5696
2020-09-16,2021,2.2192,2.2492,2.1879,2.3409,5.165999999999991
2020-09-17,2021,2.2205,2.2512,2.1919,2.3408,4.964400000000013
2020-09-18,2021,2.2486,2.2759,2.2235,2.3653,4.809000000000002
2020-09-21,2021,2.2325999999999997,2.2643,2.2147,2.3613999999999997,4.829999999999972
2020-09-22,2021,2.213,2.2487,2.1808,2.3314,4.8258
2020-09-23,2021,2.1832,2.2275,2.1431,2.2994,4.7039999999999855
2020-09-24,2021,2.2099,2.2446,2.1477,2.3101,5.363399999999997
2020-09-25,2021,2.2307,2.2527,2.1679,2.3272,5.766600000000008
2020-09-28,2021,2.2281999999999997,2.2588,2.1736,2.3403,5.716199999999995
2020-09-29,2021,2.1958,2.2083,2.1341,2.2939,6.186599999999999
2020-09-30,2021,2.1658,2.1773,2.1054,2.2632,6.144600000000004
