tdays_to_expiry,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,mean,median,min,max
185,5.329799999999982,3.3053999999999997,5.056800000000021,10.709999999999996,11.6886,7.669199999999996,2.8349999999999955,8.152199999999997,4.880400000000003,14.594999999999988,3.8472000000000053,10.722600000000021,8.862000000000013,7.442399999999992,5.909400000000011,7.506900000000001,7.555799999999994,2.8349999999999955,14.594999999999988
186,6.127800000000025,3.6455999999999715,5.266799999999998,11.025000000000027,11.579399999999993,7.2113999999999985,2.2973999999999988,8.673000000000014,4.355399999999996,13.792800000000028,3.528000000000003,10.974599999999995,8.895599999999991,7.022399999999982,6.102600000000009,7.4568,7.1168999999999905,2.2973999999999988,13.792800000000028
187,5.182800000000026,3.4019999999999797,4.6620000000000275,10.932599999999999,11.659199999999995,7.417199999999994,1.5707999999999762,8.240399999999998,4.338599999999979,13.549199999999981,3.5952000000000144,10.81920000000002,9.051000000000002,6.850200000000001,5.615400000000006,7.2336,7.1336999999999975,1.5707999999999762,13.549199999999981
188,5.821200000000012,3.590999999999968,5.107199999999997,11.541599999999997,11.575200000000011,6.967799999999987,0.7769999999999797,7.161000000000003,3.6623999999999883,14.112000000000013,3.3473999999999764,10.390799999999993,9.353400000000004,6.547799999999987,5.560799999999984,7.139699999999995,6.757799999999987,0.7769999999999797,14.112000000000013
189,5.455800000000005,2.6208000000000284,5.128199999999985,10.991399999999992,12.209399999999999,7.539000000000018,0.625800000000015,6.757799999999992,2.944200000000021,13.5408,4.115999999999994,10.785600000000006,8.509200000000014,6.724200000000005,5.4726000000000035,6.996300000000006,6.740999999999998,0.625800000000015,13.5408
190,5.4515999999999964,2.0453999999999892,5.569200000000021,10.6848,11.8524,7.291199999999981,-0.19319999999999737,6.0648000000000035,3.1541999999999977,13.003200000000003,4.506600000000017,10.185000000000006,8.105999999999984,7.1946,5.3382,6.779699999999999,6.6297000000000015,-0.19319999999999737,13.003200000000003
191,5.447399999999969,1.6505999999999768,4.712400000000022,10.638599999999995,12.196799999999982,6.921600000000011,0.2058000000000053,5.531399999999997,3.943800000000004,13.738200000000006,4.65360000000001,10.075800000000001,8.836799999999997,7.786799999999982,5.296200000000004,6.8813999999999975,6.226500000000004,0.2058000000000053,13.738200000000006
192,4.825799999999963,1.5161999999999916,4.0656,10.399200000000011,12.419400000000012,6.862800000000009,0.2604000000000086,4.368000000000004,4.246200000000008,13.7088,4.472999999999983,10.092600000000017,8.4672,7.971599999999999,5.6532000000000115,6.691200000000001,5.844299999999986,0.2604000000000086,13.7088
193,5.153400000000001,1.5245999999999906,4.426799999999997,10.311000000000012,12.898199999999996,6.5855999999999835,-0.34020000000000916,5.334000000000009,3.8261999999999983,13.742399999999996,4.132800000000011,10.063199999999973,7.736399999999987,7.6734000000000036,5.384400000000004,6.647699999999996,5.959799999999996,-0.34020000000000916,13.742399999999996
194,5.455800000000005,1.2852000000000077,4.733400000000029,10.344600000000007,12.910800000000005,6.6107999999999905,-0.6761999999999908,6.043799999999988,4.036199999999994,14.338800000000006,4.137000000000001,9.958200000000012,7.874999999999981,7.2113999999999985,5.627999999999996,6.733200000000002,6.327299999999989,-0.6761999999999908,14.338800000000006
195,5.119800000000005,0.5039999999999818,5.523000000000035,10.348799999999997,13.927200000000006,7.068600000000005,-0.3570000000000073,5.91780000000001,4.099199999999996,14.095199999999995,4.128599999999984,10.319399999999991,8.097600000000003,6.774600000000009,5.632200000000013,6.826199999999999,6.34620000000001,-0.3570000000000073,14.095199999999995
196,4.943400000000006,1.1129999999999987,5.779199999999998,10.008599999999989,14.893199999999982,6.476400000000005,-1.26839999999999,6.8040000000000065,4.5653999999999915,13.372800000000002,4.372200000000013,10.869600000000034,7.912800000000005,6.594000000000001,5.690999999999979,6.888300000000003,6.535200000000003,-1.26839999999999,14.893199999999982
197,5.044200000000013,1.0499999999999776,5.283599999999996,9.563399999999982,14.935199999999988,7.068600000000004,-1.5246000000000093,6.518399999999991,4.1117999999999855,13.843200000000007,3.2591999999999954,10.932600000000019,7.329000000000023,6.963600000000016,6.228600000000004,6.7413,6.741000000000003,-1.5246000000000093,14.935199999999988
198,5.594399999999999,1.024799999999999,5.8085999999999665,9.025800000000022,14.191800000000004,7.2071999999999985,-1.0248000000000177,6.123599999999997,4.909799999999991,13.595400000000005,3.6539999999999893,10.470599999999994,7.597799999999993,6.841799999999983,6.089999999999991,6.787199999999993,6.482699999999991,-1.0248000000000177,14.191800000000004
199,5.518800000000008,0.680399999999981,5.346599999999961,8.635200000000001,14.212800000000012,7.488600000000006,-0.873599999999997,5.720400000000004,5.439000000000007,13.410600000000006,3.775799999999985,10.226999999999965,7.602000000000002,6.837600000000012,5.884200000000014,6.715799999999996,6.279000000000008,-0.873599999999997,14.212800000000012
200,5.632199999999986,1.738799999999995,4.708199999999994,8.765399999999996,14.532000000000014,7.543200000000009,-0.562799999999994,5.195399999999988,5.413799999999973,12.725999999999999,3.1668000000000056,9.302999999999992,8.059800000000017,6.799799999999969,6.064799999999985,6.6443999999999965,6.215999999999978,-0.562799999999994,14.532000000000014
201,5.39700000000003,1.3859999999999966,5.132399999999994,9.093000000000014,14.019600000000004,7.46339999999999,0.12179999999999591,4.078200000000017,5.686800000000008,11.613000000000017,3.3599999999999843,9.525599999999976,7.778400000000001,6.799800000000025,6.039600000000006,6.532500000000004,6.2433000000000165,0.12179999999999591,14.019600000000004
202,4.788000000000014,1.8647999999999998,5.699399999999997,8.706599999999984,14.05739999999999,7.266000000000002,-0.3570000000000073,3.2886000000000006,4.871999999999986,11.869200000000017,3.5531999999999817,9.328199999999988,8.252999999999997,6.463800000000005,6.010200000000019,6.403799999999996,6.081600000000002,-0.3570000000000073,14.05739999999999
203,5.187000000000016,1.260000000000029,5.501999999999991,8.652000000000017,14.1372,6.5016000000000105,0.7769999999999797,3.3138000000000085,5.128200000000004,11.272800000000007,3.712799999999983,9.22320000000001,8.328599999999987,5.879999999999987,6.501599999999993,6.348300000000002,5.690999999999988,0.7769999999999797,14.1372
204,4.82999999999999,1.5414000000000074,6.085799999999992,8.597399999999993,14.527799999999996,5.9262000000000095,0.5586000000000038,3.2676000000000043,5.170199999999981,11.067000000000021,4.187400000000014,9.021599999999996,8.2194,6.350399999999991,6.669600000000003,6.3822,6.006,0.5586000000000038,14.527799999999996
205,4.443600000000014,1.616999999999999,6.16980000000002,8.509200000000014,14.2212,6.211799999999996,-0.6972000000000165,3.515400000000014,5.447400000000016,10.479000000000012,3.5111999999999677,9.571800000000017,8.420999999999996,6.896400000000005,6.396600000000005,6.308400000000003,6.190800000000008,-0.6972000000000165,14.2212
206,4.1411999999999916,1.0667999999999944,5.901000000000012,9.000600000000006,13.754999999999987,6.144600000000005,-0.8399999999999634,3.9816000000000185,5.884199999999995,10.592400000000008,3.9102000000000077,9.353399999999986,8.412599999999998,7.316399999999996,6.640200000000015,6.330000000000004,6.022800000000009,-0.8399999999999634,13.754999999999987
207,3.9437999999999853,0.7685999999999993,5.804399999999995,8.706600000000002,13.897799999999998,5.989199999999993,-0.38639999999999475,3.649799999999999,5.842200000000019,11.331600000000002,3.0869999999999864,9.429000000000016,8.601600000000005,6.732599999999995,6.362999999999999,6.2427,5.915700000000006,-0.38639999999999475,13.897799999999998
208,3.872400000000021,1.1634000000000304,5.674200000000019,9.508799999999997,12.994800000000023,6.640200000000005,-0.7391999999999932,3.418800000000006,6.010199999999999,11.239200000000011,3.687600000000004,9.378599999999985,7.7868,7.728000000000007,6.304199999999978,6.311700000000008,6.325200000000002,-0.7391999999999932,12.994800000000023
209,4.241999999999999,0.8189999999999937,4.964399999999994,10.168199999999988,13.431599999999994,6.9300000000000015,-0.18900000000002581,3.452400000000012,6.707399999999998,11.272800000000007,3.7128000000000014,9.172800000000034,7.8078000000000065,6.9089999999999945,6.022800000000018,6.385800000000001,6.808199999999996,-0.18900000000002581,13.431599999999994
210,4.662000000000009,0.701399999999988,5.376000000000005,10.298400000000022,12.86460000000001,7.480200000000024,-0.8820000000000148,2.8854000000000086,6.883800000000006,10.3236,3.767399999999986,9.034200000000022,7.522199999999982,6.925800000000011,6.543599999999979,6.274500000000004,6.904800000000009,-0.8820000000000148,12.86460000000001
211,4.892999999999974,1.2431999999999936,5.40960000000002,10.281600000000005,12.856200000000001,7.623000000000009,-1.7682000000000198,3.7967999999999833,6.9342000000000015,10.31100000000001,3.4398000000000035,8.992200000000025,6.459599999999979,6.657000000000004,6.799800000000016,6.2235,6.558299999999991,-1.7682000000000198,12.856200000000001
212,5.207999999999967,0.8273999999999928,5.174400000000008,9.702000000000014,12.873000000000001,8.198399999999992,-1.2642000000000007,4.716600000000003,7.106400000000001,9.844799999999996,2.8769999999999722,7.660799999999996,6.127800000000006,6.396599999999995,6.224399999999996,6.103499999999996,6.2622,-1.2642000000000007,12.873000000000001
213,5.896800000000003,0.7434000000000021,4.73340000000001,9.91200000000001,13.083000000000014,8.294999999999991,-1.3062000000000147,4.809000000000002,7.148400000000015,9.760799999999989,2.9022000000000068,7.732200000000016,6.1698,6.014400000000009,6.400799999999995,6.1353000000000035,6.092100000000005,-1.3062000000000147,13.083000000000014
214,5.816999999999984,1.27679999999999,3.6749999999999963,10.260599999999998,12.20939999999999,7.866600000000001,-0.9828000000000037,4.548600000000002,8.261399999999995,9.64740000000001,2.8728000000000007,8.21519999999999,6.442799999999998,6.577200000000003,6.736799999999994,6.1919999999999975,6.510000000000001,-0.9828000000000037,12.20939999999999
215,5.212199999999976,1.243200000000031,4.074000000000018,10.470599999999994,11.550000000000004,8.20679999999999,-0.9786000000000135,4.065599999999991,8.227799999999988,10.084199999999981,3.2550000000000052,8.269800000000032,7.467599999999998,6.505799999999993,6.934199999999982,6.261,6.9866999999999955,-0.9786000000000135,11.550000000000004
216,6.182399999999991,1.806000000000025,4.7585999999999515,10.344600000000007,11.890200000000025,8.273999999999994,-0.2772000000000068,4.06979999999998,8.236200000000016,10.487400000000012,2.88959999999998,7.765799999999993,7.286999999999991,5.984999999999984,6.426000000000001,6.407099999999998,6.734699999999991,-0.2772000000000068,11.890200000000025
217,5.821199999999993,2.4107999999999956,4.892999999999974,9.084600000000016,10.575600000000001,8.572200000000008,0.18060000000002674,4.044599999999992,8.425200000000004,10.365599999999977,2.9819999999999887,8.441999999999984,7.093800000000012,6.005999999999991,5.917800000000001,6.349799999999997,6.549900000000002,0.18060000000002674,10.575600000000001
218,5.056799999999984,2.675399999999976,4.855200000000025,8.744399999999988,10.235399999999991,7.580999999999995,0.6342000000000141,3.9564000000000124,8.870400000000021,10.785599999999988,3.2423999999999973,8.55119999999999,7.551600000000008,5.892600000000013,6.656999999999976,6.330900000000001,6.72210000000001,0.6342000000000141,10.785599999999988
219,5.048400000000022,2.4107999999999956,3.6917999999999944,8.257200000000005,10.336200000000018,6.917399999999974,1.297799999999997,3.9227999999999965,9.076200000000007,11.533200000000015,3.7422000000000075,8.391600000000007,8.1228,6.274800000000019,6.921600000000011,6.358800000000004,6.596099999999996,1.297799999999997,11.533200000000015
220,5.985000000000003,3.418799999999978,4.019399999999996,7.992599999999987,10.638600000000013,6.283199999999997,0.7895999999999876,4.636799999999993,8.677200000000033,11.571000000000003,4.107599999999995,8.374800000000011,8.101799999999994,6.921600000000002,6.4763999999999955,6.536999999999999,6.602399999999999,0.7895999999999876,11.571000000000003
221,5.724599999999994,3.738000000000036,4.447799999999986,7.417200000000023,10.697399999999996,6.232799999999986,0.823199999999984,3.8136000000000183,8.521800000000022,11.932199999999982,3.490199999999998,8.681399999999968,7.9169999999999945,7.723799999999997,6.888000000000016,6.511499999999999,6.825000000000005,0.823199999999984,11.932199999999982
222,6.2160000000000055,3.725399999999972,4.8551999999999875,7.677599999999994,10.470600000000012,5.535600000000007,0.4620000000000051,3.0240000000000027,8.126999999999999,11.51219999999999,3.5826000000000064,8.097600000000003,6.8795999999999875,7.627199999999999,7.173600000000002,6.270899999999997,6.547799999999997,0.4620000000000051,11.51219999999999
223,6.161400000000021,2.973600000000027,5.031599999999987,8.139600000000017,11.142599999999995,5.527200000000008,0.14699999999999314,4.124399999999984,8.479800000000008,11.373599999999996,3.0450000000000284,7.786800000000019,7.2197999999999976,7.366799999999991,6.942599999999972,6.322800000000005,6.690600000000009,0.14699999999999314,11.373599999999996
224,7.341600000000012,2.587199999999995,4.892999999999993,8.328599999999987,11.491200000000003,6.4890000000000025,0.2855999999999872,4.670400000000008,8.72760000000001,11.902800000000013,2.5073999999999943,7.702799999999991,6.997199999999994,8.198399999999982,7.744800000000005,6.580199999999998,7.169400000000003,0.2855999999999872,11.902800000000013
225,6.493199999999975,3.1668000000000056,5.073600000000001,7.429800000000011,11.7642,6.375599999999979,0.3611999999999975,4.972800000000002,8.815799999999982,11.60039999999999,1.780800000000009,8.61000000000004,7.392000000000007,8.660400000000006,7.408799999999985,6.606900000000001,6.942599999999991,0.3611999999999975,11.7642
226,7.0601999999999965,3.590999999999968,4.561199999999983,7.580999999999995,10.886399999999977,7.1946,0.38639999999999475,5.485199999999983,8.358000000000013,11.885999999999996,2.167200000000004,8.232000000000006,8.211,8.223600000000019,7.5306000000000095,6.701699999999994,7.387799999999998,0.38639999999999475,11.885999999999996
227,7.257600000000021,2.746799999999996,4.926600000000026,7.90439999999997,11.390400000000014,7.421400000000013,0.8609999999999891,5.863199999999988,8.467200000000009,12.209399999999988,2.335200000000004,8.072399999999988,8.341199999999995,8.400000000000016,7.643999999999989,6.871200000000002,7.662899999999992,0.8609999999999891,12.209399999999988
228,7.362599999999982,3.091200000000014,4.708199999999976,8.156399999999998,11.32320000000001,6.812399999999986,0.646800000000022,4.872000000000014,7.727999999999989,12.012000000000018,1.898399999999996,7.7615999999999845,8.21939999999998,8.3874,6.619200000000007,6.641399999999997,7.545299999999985,0.646800000000022,12.012000000000018
229,6.6149999999999896,3.6539999999999893,5.052600000000031,8.219399999999998,12.150600000000004,6.4469999999999885,0.6299999999999866,4.876199999999985,8.933400000000024,11.251800000000003,2.0328,7.858200000000002,8.618399999999983,8.143799999999988,7.093799999999993,6.748799999999997,7.236599999999996,0.6299999999999866,12.150600000000004
230,6.875399999999998,3.1416000000000457,5.569200000000021,8.387399999999982,12.310199999999988,6.627599999999989,1.7135999999999978,5.888400000000014,8.626799999999992,11.621399999999998,2.0873999999999846,7.963199999999981,9.265200000000007,7.971599999999999,6.967800000000007,7.0035,7.419299999999989,1.7135999999999978,12.310199999999988
231,7.266000000000002,3.368400000000002,5.08619999999999,9.298800000000002,12.730199999999979,6.26220000000001,2.083200000000013,6.052199999999996,8.698199999999993,11.692800000000018,1.6211999999999707,7.513799999999984,9.424799999999987,7.396199999999978,7.148399999999997,7.035299999999995,7.33109999999999,1.6211999999999707,12.730199999999979
232,7.8581999999999645,3.8472000000000053,4.762799999999998,9.147600000000018,12.923400000000004,6.060599999999994,2.2511999999999945,5.703599999999987,9.248399999999997,11.793600000000007,2.6040000000000116,7.085400000000012,9.949800000000014,7.921200000000004,8.190000000000012,7.225499999999999,7.4717999999999885,2.2511999999999945,12.923400000000004
233,7.635599999999998,3.8010000000000197,4.346999999999978,9.458400000000022,12.545399999999999,6.241200000000002,1.6758000000000113,5.3003999999999944,9.429000000000006,12.314400000000006,2.457,6.501599999999974,9.718799999999993,8.517599999999995,8.236200000000007,7.138799999999999,7.068599999999986,1.6758000000000113,12.545399999999999
234,7.580999999999995,4.447799999999986,4.649399999999982,9.949800000000014,12.616800000000008,5.376000000000004,2.2722000000000016,6.131999999999987,9.319799999999999,12.12119999999999,3.166799999999987,7.005600000000012,9.617999999999967,8.731800000000018,8.689800000000012,7.3562999999999965,7.293300000000004,2.2722000000000016,12.616800000000008
235,7.480200000000006,5.228999999999993,4.82999999999999,9.886799999999974,12.2808,5.83799999999999,2.339400000000013,6.4763999999999955,9.168600000000007,11.717999999999996,2.503200000000004,6.6150000000000455,10.40760000000001,8.895599999999972,8.639400000000009,7.4049,7.047600000000026,2.339400000000013,12.2808
236,7.224000000000006,4.943400000000006,4.758600000000026,9.73140000000002,11.734799999999995,5.4978000000000105,2.8812000000000184,6.7451999999999845,9.2358,11.42399999999999,2.3435999999999844,6.879600000000026,10.348799999999997,7.7657999999999925,8.269800000000012,7.251000000000004,7.051800000000016,2.3435999999999844,11.734799999999995
237,7.299599999999998,3.8303999999999885,5.334000000000028,10.100999999999997,11.461799999999997,5.1407999999999925,3.1541999999999977,6.426000000000001,9.66419999999999,10.705799999999988,1.751400000000003,8.399999999999988,10.743600000000011,8.236199999999979,7.610399999999991,7.303499999999998,7.7678999999999885,1.751400000000003,11.461799999999997
238,7.497000000000004,4.447799999999967,4.955999999999995,10.319399999999973,11.961600000000008,4.926600000000027,3.431399999999986,6.799799999999988,8.899799999999999,10.525199999999996,1.7639999999999922,8.211000000000038,10.550399999999994,8.790599999999992,7.047599999999979,7.362899999999998,7.8540000000000205,1.7639999999999922,11.961600000000008
239,8.0598,3.8975999999999997,4.863599999999987,10.458000000000006,12.436199999999982,4.691399999999977,3.259199999999977,6.896400000000005,9.017400000000004,10.680600000000009,1.6464000000000238,7.942200000000011,9.924600000000035,9.500399999999999,6.732600000000033,7.376700000000001,8.001000000000005,1.6464000000000238,12.436199999999982
240,7.988399999999978,3.9984000000000073,4.078199999999989,10.836000000000002,12.696599999999991,4.632600000000012,4.237800000000009,6.169799999999983,9.546600000000002,10.705800000000025,1.5204000000000004,7.169400000000003,9.538200000000003,9.218999999999983,6.430199999999991,7.309799999999997,7.57889999999999,1.5204000000000004,12.696599999999991
241,8.391600000000007,4.053000000000011,4.061400000000028,10.793999999999986,12.419400000000003,5.287799999999986,3.8556000000000044,6.140399999999995,8.904000000000018,10.768800000000008,1.6337999999999973,7.316400000000015,9.475200000000019,9.1392,6.287399999999988,7.3029000000000055,7.854000000000012,1.6337999999999973,12.419400000000003
242,8.651999999999997,3.435599999999976,4.30920000000001,10.537799999999987,12.066599999999987,5.199600000000014,3.687599999999967,6.211799999999978,9.000599999999997,10.83180000000001,2.213400000000008,7.287000000000009,9.189600000000013,9.206399999999975,6.291599999999997,7.273499999999994,7.969500000000004,2.213400000000008,12.066599999999987
243,8.803199999999983,3.2634000000000043,3.1079999999999934,10.43279999999999,11.734799999999995,5.732999999999984,2.8811999999999998,4.506600000000017,9.458400000000003,10.063199999999991,2.0831999999999944,6.93420000000001,8.62260000000001,9.029999999999994,5.510400000000009,6.9038999999999975,7.77840000000001,2.0831999999999944,11.734799999999995
244,8.786400000000002,3.557400000000028,3.376799999999964,10.542000000000014,12.037199999999999,5.68259999999999,2.784600000000001,4.15799999999999,10.000200000000008,9.273600000000005,2.9610000000000003,6.967799999999988,7.597799999999992,9.12240000000002,5.968199999999986,6.917699999999998,7.28279999999999,2.784600000000001,12.037199999999999
245,8.580600000000034,3.3096000000000085,2.876999999999991,11.09640000000001,12.293399999999998,5.128200000000013,3.21300000000001,4.1327999999999925,9.130799999999992,9.609600000000006,2.9399999999999933,6.938400000000001,7.820399999999978,9.441599999999987,6.299999999999978,6.893700000000002,7.37939999999999,2.876999999999991,12.293399999999998
246,8.534399999999973,3.074400000000016,3.1247999999999916,11.024999999999988,11.810400000000005,4.851000000000006,3.5070000000000148,3.834600000000016,8.672999999999995,9.601200000000023,2.872799999999982,6.7661999999999916,7.94220000000003,9.353399999999986,7.202999999999999,6.783600000000001,7.354200000000011,2.872799999999982,11.810400000000005
247,7.88339999999998,3.389400000000009,2.53260000000001,12.12119999999999,10.735199999999992,5.363399999999997,4.485599999999972,4.599000000000006,8.694000000000003,9.756599999999999,3.7128000000000014,6.270600000000009,8.168999999999967,9.882600000000004,7.446600000000047,6.971099999999997,7.076999999999995,2.53260000000001,12.12119999999999
248,8.013599999999993,3.0533999999999715,1.4952000000000032,12.02460000000001,10.100999999999997,5.182800000000017,5.619599999999997,4.653599999999991,8.601600000000014,9.538199999999986,3.5952000000000144,6.866999999999999,9.004799999999978,10.050599999999985,8.047200000000009,6.985799999999998,7.440299999999996,1.4952000000000032,12.02460000000001
249,8.433600000000023,2.8938000000000077,2.1588000000000047,11.587799999999984,10.609200000000007,4.976999999999992,5.560800000000022,4.82999999999999,8.0472,8.98380000000001,2.965200000000009,6.959400000000026,9.30719999999998,9.819600000000001,8.084999999999996,6.938100000000006,7.503300000000014,2.1588000000000047,11.587799999999984
250,8.366400000000011,2.88539999999999,2.4947999999999677,11.499600000000022,11.852400000000019,5.354999999999999,5.308800000000012,4.9853999999999825,,9.492000000000036,,6.6822000000000195,,,8.093400000000013,6.892200000000005,6.018600000000009,2.4947999999999677,11.852400000000019
251,8.555399999999999,,,11.625600000000007,11.53319999999998,,,,,8.811599999999999,,7.085399999999994,,,,9.522239999999995,8.811599999999999,7.085399999999994,11.625600000000007
252,,,,,,,,,,8.101799999999976,,,,,,8.101799999999976,8.101799999999976,8.101799999999976,8.101799999999976
