tday_index,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,mean,median,min,max
182,6.312600000000004,8.101800000000011,-3.2171999999999814,8.689800000000021,9.30300000000001,8.425200000000014,2.4401999999999644,9.924599999999987,7.526399999999992,9.114000000000004,10.819200000000002,5.9472000000000165,12.259800000000002,9.365999999999994,,7.500900000000003,8.557500000000019,-3.2171999999999814,12.259800000000002
183,6.3546,7.858200000000002,-3.0534000000000274,9.080400000000026,9.487800000000009,8.017800000000022,2.5872000000000135,9.823800000000027,7.602000000000021,8.996399999999998,11.176199999999973,5.107200000000016,12.209400000000008,9.370200000000013,,7.472700000000008,8.50710000000001,-3.0534000000000274,12.209400000000008
184,6.371399999999979,8.30339999999999,-3.204599999999992,9.622199999999996,8.244599999999997,8.48819999999998,1.7766000000000002,8.925000000000015,7.320600000000005,9.601200000000006,11.33580000000003,5.275200000000016,11.323200000000003,9.210600000000003,,7.328100000000001,8.395799999999983,-3.204599999999992,11.33580000000003
185,6.291599999999997,8.740199999999998,-3.271800000000022,9.924599999999998,8.91239999999999,8.009399999999996,0.7812000000000072,9.378599999999985,6.992999999999985,9.1308,11.125799999999996,5.094600000000008,11.961599999999988,8.714999999999993,,7.270499999999994,8.727599999999995,-3.271800000000022,11.961599999999988
186,6.186600000000037,9.31140000000001,-3.8177999999999805,10.701599999999978,8.366399999999992,7.921200000000004,0.6174000000000159,8.605800000000004,7.471800000000007,9.672600000000008,10.781400000000016,5.275199999999997,11.911199999999994,9.114000000000004,,7.294200000000006,8.486099999999997,-3.8177999999999805,11.911199999999994
187,5.594399999999981,9.055199999999992,-3.645600000000009,11.533199999999997,8.66039999999998,8.828399999999988,1.003799999999992,7.900199999999997,6.493199999999994,9.05519999999999,10.25639999999997,5.4726000000000035,12.247200000000031,9.092999999999996,,7.253399999999993,8.744399999999985,-3.645600000000009,12.247200000000031
188,5.867400000000016,9.101400000000014,-3.431400000000023,11.60880000000001,8.639400000000027,8.362200000000021,0.865199999999998,8.177400000000004,7.106400000000001,9.177000000000005,9.361800000000024,6.127799999999987,12.062399999999997,9.760799999999998,,7.341900000000005,8.500800000000023,-3.431400000000023,12.062399999999997
189,6.383999999999987,9.042599999999982,-3.779999999999994,11.806199999999997,8.240399999999987,9.038400000000012,0.8232000000000026,7.123199999999999,7.534799999999991,9.265200000000005,9.034200000000022,6.299999999999978,12.490800000000004,9.57180000000001,,7.348199999999999,8.637300000000003,-3.779999999999994,12.490800000000004
190,6.274800000000036,9.269399999999976,-3.1500000000000075,12.159000000000013,8.05139999999998,8.70660000000001,0.8694000000000068,7.093799999999993,7.009800000000002,9.529800000000003,8.635200000000019,7.043399999999998,12.71339999999999,9.462600000000013,,7.404900000000003,8.3433,-3.1500000000000075,12.71339999999999
191,6.648599999999986,8.72759999999999,-3.4314000000000044,12.322800000000004,8.068199999999997,8.710799999999992,1.482600000000014,7.072799999999986,7.064399999999987,9.004799999999998,8.546999999999983,6.623399999999989,11.999399999999975,9.23580000000001,,7.291199999999994,8.30759999999999,-3.4314000000000044,12.322800000000004
192,6.900599999999977,8.983800000000027,-3.1038000000000032,12.154799999999986,7.391999999999989,9.185399999999996,1.671600000000021,6.892199999999996,6.43859999999999,8.723400000000002,9.227400000000019,5.943000000000008,11.961599999999988,10.029600000000006,,7.3143,8.057699999999995,-3.1038000000000032,12.154799999999986
193,6.45959999999996,8.97539999999999,-2.977799999999961,12.62939999999998,7.698600000000019,9.021600000000024,1.4993999999999748,6.3546,6.396599999999995,9.172799999999997,8.714999999999982,5.455799999999968,12.427799999999984,9.9078,,7.2668999999999935,8.206800000000001,-2.977799999999961,12.62939999999998
194,6.073200000000003,9.592800000000008,-3.1079999999999934,12.411000000000005,7.463400000000007,8.97959999999999,1.8647999999999811,5.695199999999988,6.585600000000002,9.042600000000002,8.576399999999989,5.560800000000022,12.112800000000009,9.73980000000001,,7.185000000000002,8.019899999999998,-3.1079999999999934,12.411000000000005
195,6.7157999999999785,9.790200000000013,-2.809800000000017,11.982599999999994,7.870799999999991,8.597400000000015,2.373000000000009,6.413400000000012,6.274799999999999,8.698200000000003,8.677199999999996,6.468000000000015,11.638199999999976,10.063200000000002,,7.339499999999999,8.234100000000003,-2.809800000000017,11.982599999999994
196,6.993000000000041,9.83219999999999,-2.524200000000011,12.314400000000042,7.70280000000001,8.756999999999996,2.3771999999999993,6.245399999999993,6.060599999999976,8.55119999999999,8.47140000000001,6.426000000000001,11.507999999999981,9.336600000000006,,7.289400000000001,8.08710000000001,-2.524200000000011,12.314400000000042
197,6.749400000000012,10.630200000000013,-2.8686000000000105,11.986800000000004,7.345799999999984,8.82839999999998,2.041199999999999,5.565000000000012,6.362999999999999,8.744399999999988,8.618400000000001,6.488999999999985,11.617200000000025,9.697799999999987,,7.271999999999999,7.982099999999992,-2.8686000000000105,11.986800000000004
198,7.169400000000022,10.453799999999996,-2.6627999999999865,11.957399999999998,6.883799999999996,9.353399999999986,2.373000000000009,5.081999999999982,6.136200000000005,8.702400000000031,9.4836,5.569200000000021,11.43239999999999,9.508799999999997,,7.245900000000002,7.935900000000027,-2.6627999999999865,11.957399999999998
199,7.917000000000014,10.231200000000012,-2.192400000000001,12.398400000000015,7.097999999999983,9.450000000000003,2.079000000000004,5.25,5.312999999999984,9.017399999999984,9.345000000000006,5.926199999999991,11.390399999999996,9.353400000000006,,7.3269,8.467199999999998,-2.192400000000001,12.398400000000015
200,8.240399999999987,10.365600000000015,-1.2264000000000141,12.549599999999998,7.043399999999997,9.025799999999995,2.0747999999999953,4.544400000000003,5.850600000000018,8.240399999999987,9.39120000000001,6.316799999999994,12.062399999999997,9.084599999999988,,7.397399999999998,8.240399999999987,-1.2264000000000141,12.549599999999998
201,8.778000000000002,10.709999999999996,-1.4994000000000307,12.348000000000003,7.076999999999995,8.904000000000018,2.2974000000000174,4.351200000000007,5.661599999999973,7.866600000000001,9.995999999999999,6.421799999999992,11.629799999999996,9.496200000000009,,7.431299999999999,8.322300000000002,-1.4994000000000307,12.348000000000003
202,8.122799999999982,11.046000000000014,-0.5291999999999977,12.255599999999994,6.850200000000002,8.933399999999985,2.335200000000004,3.6791999999999874,6.791399999999989,7.988400000000015,10.0842,6.262200000000028,10.978800000000003,9.487799999999991,,7.449,8.055599999999998,-0.5291999999999977,12.255599999999994
203,8.328600000000005,11.075400000000002,-0.021000000000007013,12.969600000000009,7.681800000000002,8.786400000000002,2.209199999999999,3.3431999999999764,5.846400000000009,8.122800000000002,10.214399999999994,6.78299999999999,10.529400000000006,8.509200000000014,,7.4556,8.225700000000003,-0.021000000000007013,12.969600000000009
204,8.030400000000029,10.915800000000019,0.09659999999998004,12.646200000000016,8.236199999999979,8.916600000000017,2.2638000000000025,2.4275999999999938,6.1193999999999695,8.068199999999997,9.512999999999987,6.631800000000025,9.970800000000002,8.63939999999999,,7.3197,8.152199999999988,0.09659999999998004,12.646200000000016
205,8.61000000000002,10.697400000000005,-0.2772000000000254,12.671399999999975,7.832999999999986,8.505000000000006,2.6459999999999884,2.4276000000000026,5.275199999999997,7.765799999999994,9.256800000000005,6.589799999999992,10.59239999999999,9.378599999999985,,7.283699999999996,8.168999999999997,-0.2772000000000254,12.671399999999975
206,7.467600000000017,10.395000000000021,-0.24779999999998203,12.238800000000033,7.001400000000004,8.748599999999996,2.1293999999999986,1.8144000000000053,4.830000000000028,7.87080000000001,9.160200000000007,6.627600000000016,10.865399999999987,8.853600000000004,,6.98250000000001,7.669200000000013,-0.24779999999998203,12.238800000000033
207,7.391999999999988,10.075799999999981,0.4031999999999556,12.53279999999998,7.236600000000033,8.618400000000001,1.7766000000000188,1.1843999999999903,5.283600000000015,8.672999999999988,8.635199999999982,6.959399999999989,10.983000000000011,9.05520000000001,,7.057799999999996,8.005199999999995,0.4031999999999556,12.53279999999998
208,6.837600000000012,10.16400000000002,-0.26039999999999,12.27659999999998,7.593600000000004,8.588999999999995,1.6211999999999893,-0.8190000000000204,5.388599999999975,8.316000000000017,8.668799999999997,7.492799999999977,10.869600000000016,9.40799999999999,,6.867599999999997,7.95480000000001,-0.8190000000000204,12.27659999999998
209,7.328999999999967,10.080000000000009,0.4956000000000014,12.469799999999978,8.114400000000002,8.19840000000003,1.6967999999999996,-0.48299999999999343,5.119799999999986,8.840999999999987,8.517600000000032,7.455000000000009,10.949400000000015,9.555000000000001,,7.024200000000002,8.156400000000016,-0.48299999999999343,12.469799999999978
210,8.143799999999988,9.378599999999985,0.7391999999999932,13.066200000000007,8.320200000000025,7.5222000000000016,1.5792000000000126,-0.1889999999999894,5.686799999999989,8.744400000000006,8.505000000000006,8.299199999999999,11.129999999999987,9.718799999999993,,7.188899999999999,8.309700000000012,-0.1889999999999894,13.066200000000007
211,7.6229999999999905,9.160200000000007,0.5963999999999716,13.385400000000008,8.698200000000021,8.164800000000014,2.3016000000000263,-0.7181999999999871,5.707799999999996,9.114000000000004,8.370600000000001,7.946399999999983,10.9158,9.916199999999998,,7.227300000000002,8.267700000000008,-0.7181999999999871,13.385400000000008
212,8.042999999999981,9.382799999999992,0.17639999999999922,12.7092,8.441999999999986,7.87080000000001,1.902600000000005,-0.5375999999999959,5.9346000000000085,9.088799999999988,7.555799999999998,8.36220000000004,11.440800000000008,9.790199999999993,,7.154400000000002,8.202600000000011,-0.5375999999999959,12.7092
213,6.993000000000004,9.538200000000021,0.30240000000002265,12.26400000000001,8.693999999999992,7.0685999999999956,1.1340000000000057,0.46620000000000594,6.295800000000025,9.088800000000006,7.996799999999996,7.883400000000018,10.718400000000013,9.101400000000005,,6.967500000000009,7.940100000000006,0.30240000000002265,12.26400000000001
214,6.560400000000005,9.189599999999995,0.9449999999999985,11.293799999999997,8.966999999999992,6.497399999999984,2.4066000000000054,-0.14699999999999314,6.266400000000019,9.500400000000017,8.06399999999999,7.644000000000016,9.508799999999997,9.710399999999993,,6.886200000000001,7.854000000000003,-0.14699999999999314,11.293799999999997
215,6.720000000000006,8.601600000000023,0.9239999999999915,11.016600000000007,9.177000000000005,6.123599999999997,2.5746000000000056,-0.9954000000000018,6.232800000000022,9.701999999999995,8.53860000000002,7.652400000000015,9.286199999999994,9.81119999999999,,6.811800000000005,8.095500000000017,-0.9954000000000018,11.016600000000007
216,6.778800000000018,9.218999999999983,1.2516000000000114,10.353000000000005,9.210599999999982,5.493599999999992,2.188199999999992,-1.0457999999999963,7.119000000000009,9.802800000000023,8.446200000000012,7.597800000000012,8.87040000000001,10.07999999999998,,6.811800000000003,8.022000000000013,-1.0457999999999963,10.353000000000005
217,6.728400000000024,10.4286,1.0583999999999953,10.499999999999982,8.710799999999992,5.963999999999996,2.1168000000000093,-0.13859999999999495,7.345800000000002,9.58439999999997,7.8917999999999795,7.778399999999983,9.109799999999995,9.953999999999995,,6.930899999999994,7.835099999999981,-0.13859999999999495,10.499999999999982
218,7.1946,10.663799999999991,1.7136000000000164,10.277399999999997,8.866199999999983,6.581399999999993,1.7555999999999745,-2.0033999999999956,6.770399999999982,9.580200000000017,7.88339999999998,7.799400000000008,9.937200000000006,9.525599999999995,,6.896099999999996,7.841399999999995,-2.0033999999999956,10.663799999999991
219,7.345800000000002,10.386600000000003,1.2137999999999876,11.02500000000001,9.244200000000017,6.5226,0.9828000000000037,-3.31379999999999,6.59820000000001,9.81959999999998,7.5558000000000165,7.480200000000006,9.937199999999986,9.055200000000001,,6.703800000000003,7.518000000000011,-3.31379999999999,11.02500000000001
220,7.652400000000034,10.344600000000026,1.121399999999979,10.226999999999983,9.479400000000009,5.964000000000015,1.239000000000022,-4.615800000000005,6.640199999999987,9.4836,6.850199999999983,7.694400000000011,10.470600000000012,9.193800000000003,,6.553200000000006,7.673400000000022,-4.615800000000005,10.470600000000012
221,8.106000000000002,9.609599999999968,1.188600000000009,10.310999999999993,9.072000000000008,6.039600000000006,1.0752000000000121,-5.132399999999995,7.337400000000003,9.496200000000009,6.686399999999991,7.387799999999998,10.974599999999995,9.760800000000007,,6.565199999999999,7.7469,-5.132399999999995,10.974599999999995
222,8.126999999999992,9.890999999999964,1.7555999999999932,9.828,8.46300000000001,6.392399999999986,0.4241999999999999,-5.023199999999989,7.27860000000001,9.638999999999974,6.245400000000012,7.362600000000019,11.230799999999995,10.340399999999999,,6.568199999999997,7.744800000000005,-5.023199999999989,11.230799999999995
223,8.399999999999988,10.48740000000003,2.251199999999976,9.731400000000018,7.6986,5.779199999999998,0.9114000000000209,-3.8429999999999866,7.207200000000008,9.454199999999993,6.220199999999996,7.056000000000006,11.474400000000005,10.281600000000015,,6.650700000000005,7.452900000000004,-3.8429999999999866,11.474400000000005
224,8.433600000000023,10.31100000000001,2.3603999999999825,9.5718,6.686399999999991,5.371800000000015,1.5833999999999842,-4.027800000000004,6.535199999999989,8.664600000000025,6.346199999999982,7.732199999999978,11.705400000000008,10.16820000000001,,6.531599999999999,7.209299999999985,-4.027800000000004,11.705400000000008
225,8.147999999999998,10.121999999999968,2.326800000000005,8.954400000000003,7.404599999999997,5.770799999999999,1.6589999999999945,-5.254200000000001,6.791400000000007,8.702400000000031,6.488999999999966,8.223599999999971,11.844000000000001,9.512999999999998,,6.478199999999997,7.776299999999997,-5.254200000000001,11.844000000000001
226,8.30339999999999,9.483600000000019,1.9949999999999948,8.958600000000011,7.681799999999985,5.989199999999993,1.5246000000000093,-5.338199999999999,7.299600000000017,8.992200000000008,7.064400000000005,7.97159999999998,11.991000000000014,9.563400000000009,,6.534300000000002,7.826699999999983,-5.338199999999999,11.991000000000014
227,7.984200000000007,8.895600000000027,1.8017999999999974,9.130800000000002,7.5306,6.0858000000000105,1.881599999999998,-4.834200000000008,7.261799999999993,9.353400000000004,7.177800000000002,8.11860000000003,12.608399999999993,9.48360000000001,,6.605700000000005,7.757400000000003,-4.834200000000008,12.608399999999993
228,8.416800000000023,9.009000000000025,1.461600000000007,9.256800000000005,7.799400000000007,6.0227999999999895,1.2810000000000175,-5.430600000000018,6.892200000000015,8.811599999999999,7.0266,8.0598,13.280399999999993,9.23159999999998,,6.508500000000004,7.929600000000003,-5.430600000000018,13.280399999999993
229,7.497000000000004,8.773800000000032,1.86899999999999,8.8032,6.971999999999998,6.123600000000034,1.0667999999999944,-4.8677999999999955,6.581399999999993,9.353400000000004,6.623400000000007,6.669599999999974,13.7088,9.1476,,6.308700000000002,6.820799999999986,-4.8677999999999955,13.7088
230,7.375200000000008,8.332800000000015,2.6334000000000177,7.748999999999996,7.106400000000001,6.0102,1.5414000000000074,-5.514600000000016,6.9089999999999945,8.96700000000001,6.3462000000000005,6.950999999999971,13.692000000000004,8.261399999999995,,6.1686000000000005,7.028699999999986,-5.514600000000016,13.692000000000004
231,6.6696000000000115,8.64779999999999,3.2550000000000052,7.244999999999995,7.433999999999984,5.577599999999983,1.5119999999999827,-5.94719999999999,6.934199999999992,9.23160000000001,6.0017999999999825,6.858600000000019,13.192199999999993,7.610400000000019,,6.015899999999997,6.896400000000005,-5.94719999999999,13.192199999999993
232,6.8879999999999875,9.676800000000016,3.481799999999999,7.513800000000022,6.707400000000035,5.690999999999979,1.8984000000000147,-7.564199999999998,7.677600000000012,9.47100000000001,6.064799999999966,7.005600000000012,14.015399999999996,7.849800000000002,,6.169800000000004,6.9468,-7.564199999999998,14.015399999999996
233,7.182000000000011,9.84479999999996,4.120200000000003,7.887600000000008,6.883800000000034,5.266800000000017,1.2179999999999964,-7.303800000000006,6.85440000000001,8.933399999999995,6.090000000000001,7.001400000000022,14.704199999999993,7.484399999999997,,6.1548000000000025,6.942600000000027,-7.303800000000006,14.704199999999993
234,7.585199999999985,9.90779999999998,4.254600000000026,7.484399999999997,6.909000000000012,5.006400000000008,1.306199999999996,-6.9384000000000015,6.678000000000011,8.106000000000002,6.489000000000003,7.685999999999993,13.88100000000001,7.517999999999994,,6.133800000000002,7.196700000000005,-6.9384000000000015,13.88100000000001
235,6.648599999999986,10.600800000000026,4.057199999999982,7.862399999999992,6.3251999999999935,4.880400000000022,1.4742000000000335,-7.9506000000000085,6.581399999999993,8.253000000000014,7.522199999999983,8.38320000000001,14.019600000000004,7.711199999999999,,6.169200000000003,7.085399999999984,-7.9506000000000085,14.019600000000004
236,7.391999999999988,10.861199999999997,4.178999999999978,7.459200000000018,5.871599999999988,3.9899999999999896,1.3188000000000226,-7.770000000000003,6.2076000000000064,8.231999999999989,7.324800000000014,9.126599999999975,13.939800000000004,8.265599999999994,,6.171299999999996,7.358400000000001,-7.770000000000003,13.939800000000004
237,8.652000000000017,11.159400000000012,4.3260000000000085,8.555399999999981,6.0102,4.2336,1.3398000000000296,-7.627199999999998,5.699399999999997,7.665000000000005,7.702799999999972,8.71080000000001,13.7256,8.845200000000006,,6.357000000000004,7.683899999999989,-7.627199999999998,13.7256
238,8.551200000000009,11.688600000000008,3.54900000000001,9.214799999999974,5.741400000000011,4.073999999999999,1.3481999999999914,-7.450800000000001,5.9052000000000024,7.639800000000006,7.350000000000011,8.824199999999989,14.368199999999973,9.252599999999989,,6.432599999999998,7.494900000000008,-7.450800000000001,14.368199999999973
239,8.110200000000011,12.637799999999999,2.7593999999999665,10.122000000000003,5.602799999999999,4.56120000000002,2.2553999999999848,-7.043399999999988,6.266399999999981,7.026600000000019,7.648200000000025,8.71920000000001,15.25019999999999,9.928800000000006,,6.7032000000000025,7.337400000000022,-7.043399999999988,15.25019999999999
240,7.442400000000001,12.306000000000006,3.204599999999992,9.798599999999976,5.6909999999999785,5.233200000000002,3.5699999999999985,-6.522599999999999,6.623400000000007,7.917000000000013,7.589400000000013,9.2442,14.490000000000009,9.798600000000004,,6.8847000000000005,7.515900000000007,-6.522599999999999,14.490000000000009
241,7.379399999999999,12.238799999999994,4.1958000000000135,10.016999999999989,5.291999999999995,4.9098000000000095,4.409999999999999,-6.925800000000002,6.018599999999981,8.269800000000032,7.497000000000023,9.189599999999995,14.141399999999981,9.82380000000001,,6.8898,7.438200000000011,-6.925800000000002,14.141399999999981
242,6.577199999999984,12.406799999999976,3.8051999999999913,9.189599999999995,4.91819999999999,5.4515999999999964,4.199999999999985,-5.409599999999992,6.76200000000002,7.770000000000001,7.790999999999991,9.286200000000012,13.599600000000013,10.0044,,6.882299999999998,7.266000000000011,-5.409599999999992,13.599600000000013
243,6.547800000000016,12.453000000000017,3.8724000000000025,9.118200000000012,5.216400000000003,5.275199999999979,4.90140000000001,-4.729199999999992,7.828800000000014,6.77879999999998,7.6188,8.895600000000046,13.872599999999991,9.9834,,6.973800000000006,7.19879999999999,-4.729199999999992,13.872599999999991
244,6.262199999999991,12.318599999999996,4.107599999999977,9.021600000000014,4.955999999999996,5.216400000000004,5.1996000000000056,-4.787999999999995,7.370999999999981,6.652799999999995,7.711199999999971,8.009400000000003,13.250999999999987,10.050599999999992,,6.809999999999994,7.011899999999988,-4.787999999999995,13.250999999999987
245,5.976599999999967,12.45719999999999,4.2923999999999936,8.034599999999983,5.594399999999999,4.691400000000015,5.485200000000011,-5.707800000000015,7.3415999999999935,6.505800000000002,8.001000000000005,7.874999999999981,13.154400000000006,10.164000000000001,,6.704699999999995,6.9236999999999975,-5.707800000000015,13.154400000000006
246,6.4637999999999876,12.704999999999972,3.7884000000000118,7.509599999999994,5.711999999999969,4.2713999999999865,4.8467999999999885,-5.984999999999994,7.568399999999987,7.459199999999998,8.551200000000009,8.652000000000017,13.0452,10.042200000000014,,6.759299999999995,7.4843999999999955,-5.984999999999994,13.0452
247,5.854799999999989,13.099800000000004,3.0911999999999953,7.94220000000003,5.560800000000002,4.136999999999983,5.514599999999999,-4.8509999999999875,7.979999999999998,6.6906,8.236199999999997,8.98379999999999,13.687799999999994,10.609200000000016,,6.8955,7.316400000000015,-4.8509999999999875,13.687799999999994
248,6.052199999999977,12.973799999999999,3.4734,8.492399999999996,5.329799999999964,4.14120000000001,5.124000000000014,-4.632600000000004,8.043000000000019,7.1903999999999915,9.055199999999992,9.416400000000007,13.490399999999969,10.495799999999992,,7.046099999999995,7.616700000000005,-4.632600000000004,13.490399999999969
249,5.3214000000000015,13.246799999999958,3.582599999999969,10.348799999999997,5.3424000000000085,4.464599999999984,4.972799999999984,-4.326,8.437800000000014,7.186200000000001,9.349199999999996,10.227000000000002,13.931399999999986,10.298399999999985,,7.3130999999999915,7.812000000000007,-4.326,13.931399999999986
250,5.119799999999986,13.083000000000023,3.212999999999991,9.513000000000005,5.552400000000022,4.582200000000008,4.275599999999995,-3.6833999999999865,,6.972000000000015,,10.029600000000034,,,,5.86572000000001,5.336100000000004,-3.6833999999999865,13.083000000000023
251,5.451599999999978,,,9.311399999999992,5.430600000000007,,,,,7.1862,,9.601200000000006,,,,7.396199999999996,7.1862,5.430600000000007,9.601200000000006
252,,,,,,,,,,6.60240000000002,,,,,,6.60240000000002,6.60240000000002,6.60240000000002,6.60240000000002
